show_id,arena_id,breed_code,breed_name_he,breed_name_en,judge_id,judge_name_he
1378,2175,38,"שנאוצר ננסי פלפל מלח","Miniature Schnauzer P/SL",174,"סוניה קלוורי פיליפו"
1378,2175,63,"קיסהונד ","Keeshond Wolfspitz",174,"סוניה קלוורי פיליפו"
1378,2175,173,"שפיץ גרמני קטן צבע אחר","German Spitz Min Other Colors",174,"סוניה קלוורי פיליפו"
1378,2175,95,"פומרניין ",Pomeranian,174,"סוניה קלוורי פיליפו"
1378,2176,23,דוברמן,Dobermann,6,"איתן הנדל"
1378,2176,130,"כלב רועים קווקזי ","CAUCASIAN SHEPHERD DOG",6,"איתן הנדל"
1378,2176,1014,אפנפינצ'ר,Affenpinscher,6,"איתן הנדל"
1378,2176,12,"ברנר זננהונד ","Berner Sennenhund",6,"איתן הנדל"
1378,2176,90,"קה דה בו (דוגו מלורקווין)","Ca De Bou - Majorca Mastiff",6,"איתן הנדל"
1378,2176,107,"שר-פאי ","Shar Pei",6,"איתן הנדל"
1378,2176,115,"מסטיף טיבטי ","TIBETAN MASTIFF ",6,"איתן הנדל"
1378,2176,1015,"מסטיף דר' אפריקאי בורבול","South African Boerboel",6,"איתן הנדל"
1378,2176,2,"דני ענק חום מנומר ","Great Dane fawn/brindle",6,"איתן הנדל"
1378,2176,151,"דני ענק שחור הרלקין ","Great Dane Black/Harlequin",6,"איתן הנדל"
1378,2176,1026,"נובוסקוטיה דאק טולינג רטריבר","Nova Scotia Duck Tolling Retriever",6,"איתן הנדל"
1378,2176,131,"רטריבר חלק שיער ","Flat-coated Retriever",6,"איתן הנדל"
1378,2176,8,"גולדן רטריבר ","Golden Retriever ",6,"איתן הנדל"
1378,2176,3,ניופאונדלנד,Newfoundland,6,"איתן הנדל"
1378,2176,5,"סן ברנרד ארוך שיער ","St. Bernard long haired",6,"איתן הנדל"
1378,2176,148,"סן ברנרד קצר שיער ","St. Bernard short haired",6,"איתן הנדל"
1378,2176,21,"בולדוג אנגלי ","English Bulldog ",6,"איתן הנדל"
1378,2177,49,"אירדייל טרייר ","Airedale Terrier",351,"בוטרימובה קורנליה"
1378,2177,186,"טרייר אירי רך שיער ","IRISH S.C.W.TERRIER ",351,"בוטרימובה קורנליה"
1378,2177,42,"סקוטיש טרייר ","Scottish Terrier ",351,"בוטרימובה קורנליה"
1378,2177,137,"אייריש טרייר ","IRISH TERRIER ",351,"בוטרימובה קורנליה"
1378,2177,43,"סקיי טרייר ","SKYE TERRIER ",351,"בוטרימובה קורנליה"
1378,2177,140,"בול טרייר ננסי ","MINIATURE BULLTERRIER",351,"בוטרימובה קורנליה"
1378,2177,50,"ווסט היילנד וייט טרייר","West Highland White Terrier",351,"בוטרימובה קורנליה"
1378,2177,46,"לייקלנד טרייר ","LAKELAND TERRIER ",351,"בוטרימובה קורנליה"
1378,2177,144,"פוקס טרייר שיער זיפי ","Fox Terrier Wire",351,"בוטרימובה קורנליה"
1378,2177,143,"קאירן טרייר ","Cairn Terrier",351,"בוטרימובה קורנליה"
1378,2177,147,"פרסון ראסל טרייר ","Parson Russell Terrier",351,"בוטרימובה קורנליה"
1378,2177,1031,"טרייר אמריקאי קירח","American Hairless Terrier",351,"בוטרימובה קורנליה"
1378,2177,133,"בדלינגטון טרייר ","Bedlington Terrier ",351,"בוטרימובה קורנליה"
1378,2177,195,"ג'ק ראסל טרייר ","Jack Russell Terrier",351,"בוטרימובה קורנליה"
1378,2177,142,"נורוויש טרייר ","Norwich Terrier ",351,"בוטרימובה קורנליה"
1378,2177,1003,"טרייר צ'כי","Cesky Terrier",351,"בוטרימובה קורנליה"
1378,2177,88,"יורקשייר טרייר ","Yorkshire Terrier ",351,"בוטרימובה קורנליה"
1378,2178,1001,"דקל זעיר קצר שיער","Teckel Rabbit Smooth",346,"לוקאס דוני"
1378,2178,73,"דקל ננסי קצר שיער","Teckel Miniature Smooth",346,"לוקאס דוני"
1378,2178,149,"דקל ננסי שיער זיפי","Teckel Miniature Wire Hair",346,"לוקאס דוני"
1378,2178,168,"דקל סטנדרט שיער זיפי","Teckel Standard Wire Hair",346,"לוקאס דוני"
1378,2178,75,"דקל סטנדרט קצר שיער","Teckel Standard Smooth",346,"לוקאס דוני"
1378,2178,181,"דקל זעיר ארוך שיער","Teckel Rabbit Long Hair",346,"לוקאס דוני"
1378,2178,74,"דקל ננסי ארוך שיער","Teckel Miniature Long Hair",346,"לוקאס דוני"
1378,2178,76,"דקל סטנדרט ארוך שיער","Teckel Standard Long Hair",346,"לוקאס דוני"
1378,2178,7,"לברדור רטריבר ","Labrador Retriever ",346,"לוקאס דוני"
1378,2178,1023,"תאי רידג'בק","Thai Ridgeback Dog",346,"לוקאס דוני"
1378,2178,1025,"צירנקו דל אתנה","Cirneco Dell'etna",346,"לוקאס דוני"
1378,2178,97,"כלב מקסיקני קירח","Mexican Hairless Dog Standard",346,"לוקאס דוני"
1378,2178,1016,"כלב פרואני קירח-בינוני","Peruvian Hairless Dog-Medium",346,"לוקאס דוני"
1378,2178,1040,"כלב פרואני קירח-קטן","Peruvian Hairless Dog-Small",346,"לוקאס דוני"
1378,2178,146,"אייריש וולפהאונד ","Irish Wolfhound",346,"לוקאס דוני"
1378,2178,58,"אלסקן מלמוט ","Alaskan Malamute ",346,"לוקאס דוני"
1378,2178,121,"בורדר קולי","Border Collie",280,"אבי (קוסטה) קונסטנטיני"
1378,2179,64,"צ'או צ'או ","Chow Chow ",349,"מוזיקי ​​ג'לנה"
1378,2179,155,"שפיץ יפני ","Japanese Spitz",349,"מוזיקי ​​ג'לנה"
1378,2179,61,"סמוייד ",Samoyed,349,"מוזיקי ​​ג'לנה"
1378,2179,169,"אקיטה אמריקאי ","American Akita",349,"מוזיקי ​​ג'לנה"
1378,2179,62,"הסקי סיבירי ","SIBERIAN HUSKY ",349,"מוזיקי ​​ג'לנה"
1378,2179,129,"שיבה ","SHIBA INU ",349,"מוזיקי ​​ג'לנה"
1378,2179,206,שיקוקו,SHIKOKU,349,"מוזיקי ​​ג'לנה"
1378,2179,170,"אקיטה ","Akita Inu",349,"מוזיקי ​​ג'לנה"
1378,2179,65,"כלב כנעני","Canaan Dog",349,"מוזיקי ​​ג'לנה"
1378,2179,123,"בסנג'י ","BASENJI ",349,"מוזיקי ​​ג'לנה"
1378,2179,110,"פודל זעיר ","Poodle Toy ",349,"מוזיקי ​​ג'לנה"
1378,2179,79,"פודל ננסי שח.חו.לב","Poodle Min.bl/br/wh",349,"מוזיקי ​​ג'לנה"
1378,2179,175,"פודל ננסי אפ.זה","Poodle Min.gr/fa",349,"מוזיקי ​​ג'לנה"
1378,2179,78,"פודל בינוני שח.חו.לב","Poodle Med.bl/br/wh",349,"מוזיקי ​​ג'לנה"
1378,2179,174,"פודל בינוני אפ.זה","Poodle Med.gr/fa",349,"מוזיקי ​​ג'לנה"
1378,2179,77,"פודל ענק שח.חו.לב","Poodle Sta.bl/br/wh",349,"מוזיקי ​​ג'לנה"
1378,2179,171,"פודל ענק אפ.זה","Poodle Sta.gr/fa",349,"מוזיקי ​​ג'לנה"
1378,2180,1,"כלב רועים גרמני קצר שיער","German Shepherd Dog Short Hair",347,"זיבסקה ליביה"
1378,2180,1006,"כלב רועים גרמני ארוך שיער","German Shepherd Dog Long Hair",347,"זיבסקה ליביה"
1378,2180,71,"באסט ","Basset Hound",350,"סאווה אנדראס"
1378,2180,72,"ביגל ",Beagle,350,"סאווה אנדראס"
1378,2180,29,"וימרנר קצר שיער ","Weimaraner Short Haired",350,"סאווה אנדראס"
1378,2180,33,"פוינטר גרמני קצר שיער ","German Shorthaired Pointer",350,"סאווה אנדראס"
1378,2180,30,"ויז'לה קצר שיער ","Vizsla Short-haired",350,"סאווה אנדראס"
1378,2180,31,"סטר אירי אדום ","IRISH RED SETTER ",350,"סאווה אנדראס"
1378,2180,1011,"סטר אירי אדום לבן","Irish Red&White Setter",350,"סאווה אנדראס"
1378,2180,32,"סטר אנגלי ","ENGLISH SETTER ",350,"סאווה אנדראס"
1378,2180,103,"פוינטר אנגלי ","ENGLISH POINTER ",350,"סאווה אנדראס"
1378,2180,9,"דלמטי ","Dalmatian ",350,"סאווה אנדראס"
1378,2180,52,"רודיז'אן רידג'בק ","Rhodesian Ridgeback ",350,"סאווה אנדראס"
1378,2181,154,"וימרנר ארוך שיער ","Weimaraner Long Haired",0,
1378,2181,160,"בריטני ספניאל ","BRITTANY SPANIEL ",0,
1378,2181,1017,"גורדון סטר","Gordon Setter",0,
1378,2181,1028,"פוינטר גריפון קורתאלס שיער זיפי","Wire-Haired Pointing Griffon Korthals",0,
1378,2181,1032,"שפינונה איטלקי","Spinone Italiano",0,
1378,2181,1033,"בראקו איטליאנו","Bracco Italiano",0,
1378,2181,17,"פולי ","PULI ",0,
1378,2181,11,"בוביה דה פלנדר ","BOUVIER DES FLANDRES",0,
1378,2181,18,"קובץ ","KUVASZ ",0,
1378,2181,53,"מרמנו איטלקי ","PASTORE MAREMMAN0 ",0,
1378,2181,104,"בוסרון (ברגר דה בוס)","BEAUCERON ",0,
1378,2181,54,"פסטורה ברגמסקו ","BERGAMASCO ",0,
1378,2181,101,"כלב רועים בלגי-גרוננדל ","Belg. Shepherd-Groenendael",0,
1378,2181,114,"כלב רועים בלגי-טרוורן ","Belg. Shepherd-Tervuren",0,
1378,2181,132,"כלב רועים דרום רוסי ","South Russian Shepherd Dog",0,
1378,2181,117,"רועים קטלוני ","CATALAN SHEEPDOD ",0,
1378,2181,177,"כלב רועים הולנדי שיער זיפי","HERDERSHOND HOLLAND",0,
1378,2181,166,"כלב רועים פולני ","TATRA SHEPHERD DOD ",0,
1378,2181,196,"כלב בקר אוסטרלי ","Australian Cattle Dog",0,
1378,2181,188,"כלב צאן פולני מהשפלה","Pol. Lowland Sheepdog",0,
1378,2181,189,"קובץ' סלובקי ","SLOVAKIAN CHUVACH",0,
1378,2181,203,"כלב רועים שוויצרי לבן","White Swiss Shepherd",0,
1378,2181,1027,"כלב רועים פיקרדי","Picardy Sheepdog",0,
1378,2181,198,"כלב רועים הולנדי ק""ש","Dutch Shepherd Dog s.h ",0,
1378,2181,138,"פינצ'ר גרמני ","DEUTSCHE PINSCHER ",0,
1378,2181,4,"דוגו ארגנטינו ","Dogo Argentino",0,
1378,2181,14,"כלב הרים פירינאי ","PYRENEAN MOUNTAIN DOG ",0,
1378,2181,56,"מסטיף אנגלי ","ENGLISH MASTIFF ",0,
1378,2181,24,"הווורט ","HOVAWART ",0,
1378,2181,57,"לאונברגר ","LEONBERGER ",0,
1378,2181,69,"פילה ברזילירו ","FILA BRASILEIRO ",0,
1378,2181,102,"שרפלאנינה ","Yugoslavian Shepherd dog - Sharplanina",0,
1378,2181,136,"כלב רועים מרכז אסיאתי","CEN.ASIA SHEPHER.DOG",0,
1378,2181,111,"אנטלבוכר זננהונד ","Entlebucher Sennenhund",0,
1378,2181,139,לנדסיר,LANDSEER,0,
1378,2181,164,"טוסה ",TOSA,0,
1378,2181,141,"מסטיף ספרדי ","SPANISH MASTIFF ",0,
1378,2181,150,"דני ענק כחול ","Great Dane Blue ",0,
1378,2181,199,"דוגו קנריו ","Dogo Canario",0,
1378,2181,205,"בולדוג אמריקאי ","American Bulldog ",0,
1378,2181,1004,"כלב הרים שוויצרי גדול","Great Swiss Mountain Dog",0,
1378,2181,1024,"כלב רועים קנגל","Kangal Shepherd Dog",0,
1378,2181,1039,"כלב צ'ונגצ'ינג סיני","Chinese Chongqing Dog",0,
1378,2181,44,"בול טרייר ","BULL TERRIER ",0,
1378,2181,41,"קרי בלו טרייר ","Kerry Blue Terrier ",0,
1378,2181,48,"פוקס טרייר קצר שיער ","Fox Terrier Smooth",0,
1378,2181,47,"וולש טרייר ","Welsh Terrier",0,
1378,2181,45,"סטפורדשייר בול טרייר","STAFFORDSHIRE BULL TERRIER",0,
1378,2181,120,"בורדר טרייר ","BORDER TERRIER ",0,
1378,2181,51,"אמסטף ","AM. STAFF. TERRIER ",0,
1378,2181,135,"טוי טרייר אנגלי ","ENGLISH TOY TERRIER ",0,
1378,2181,157,"נורפולק טרייר ","NORFOLK TERRIER ",0,
1378,2181,190,"יאג טרייר ","GERMAN JAGDTERRIER ",0,
1378,2181,159,"גלן אוף אימאל טרייר אירי","IRISH GLEN Of IMAAL TERRIER ",0,
1378,2181,201,"סיליהם טרייר ","SEALYHAM TERRIER ",0,
1378,2181,1009,"טרייר ברזילאי","Brazilian Terrier",0,
1378,2181,1002,"דקל זעיר שיער זיפי","Teckel Rabbit Wire Hair",0,
1378,2181,60,"אלקהונד נורבגי ","NORWEGIAN ELKHOUND ",0,
1378,2181,59,"שפיץ גרמני גדול ","GROSS SPITZ ",0,
1378,2181,109,"פרעה ","PHARAOH HOUND ",0,
1378,2181,67,"אקיטה (טרם עבר מיון)","AKITA (SEPARATION) ",0,
1378,2181,106,"שפיץ גרמני קטן לבן ","GERMAN SPITZ MIN WHITE",0,
1378,2181,192,"שפיץ גרמני בינוני שחור/חום","GERMAN SPITZ MED BLACK/BROWN ",0,
1378,2181,187,"לונדהונד נורבגי ","NORWEGIAN LUNDEHUND ",0,
1378,2181,182,"לפינקוירה ","LAPINKOIRA ",0,
1378,2181,172,"שפיץ גרמני קטן חום/שחור","GERMAN SPITZ MIN BLACK/BROWN",0,
1378,2181,193,"שפיץ גרמני בינוני לבן","GERMAN SPITZ MED WHITE",0,
1378,2181,194,"שפיץ גרמני בינוני אחר","GERMAN SPITZ MED OTHER ",0,
1378,2181,1005,"כלב מקסיקני קירח בינוני","Mexican Hairless Dog Intermediate",0,
1378,2181,1007,"כלב מקסיקני קירח -ננסי ","Mexican Hairless Dog-Miniature",0,
1378,2181,1010,"וולפינו איטלקי","Italian Volpino ",0,
1378,2181,1018,"פודנקו איביסנקו ארוך שיער","Podenco Ibicenco Rough ",0,
1378,2181,1019,"פודנקו איביסנקו קצר שיער","Podenco Ibicenco Smooth ",0,
1378,2181,1029,"שוויצר לאופהונד","Swiss Hound",0,
1378,2181,1030,פורצלן,Porcelaine,0,
1378,2181,197,"צ'ספיק ביי רטריבר ","Chesapeake Bay Retriever",0,
1378,2181,179,"לגוטו רומניולו ","LAGOTTO ROMAGNOLO ",0,
1378,2181,1037,"קלמבר ספניאל","Clumber Spaniel",0,
1378,2181,119,"טרייר טיבטי","Tibetan Terrier",0,
1378,2181,183,"לוושיין ","LITTLE LION DOG",0,
1378,2181,178,"גריפון ברבנט קטן ","Petit Brabant Griffon",0,
1378,2181,184,"בולונז ","BOLOUNESE ",0,
1378,2181,1008,פאלן,Phalene,0,
1378,2181,1041,"ספניאל טיבטי","Tibetan Spaniel",0,
1378,2181,82,"גרייהאונד ","GREYHOUND ",0,
1378,2181,80,"אפגאני ","Afghan Hound ",0,
1378,2181,85,"סלוגי ","SLOUGHI ",0,
1378,2181,125,"דירהאונד ","DEERHOUND ",0,
1378,2181,1013,"גרייהאונד ספרדי","Galgo Espanol",0,
1378,2181,176,"אזווק ","AZAWAKH ",0,
1378,2181,70,"בלדהאונד ","BLOODHOUND ",350,"סאווה אנדראס"
1378,2181,1020,"פודנקו פורטוגזי קטן ק""ש","Portuguese Podengo Small - Smooth",0,
1378,2181,1042,"יקוטיאן לייקה","Yakutskaya Laika",0,
1378,2181,40,"סילקי טרייר אוסטרלי ","Australian Silky Terrier",0,
1378,2181,26,"רוטווילר ","Rottweiler ",0,
1378,2181,1034,"כלב רועים בלגי-לקינואה","Belg. Shepherd-Laekenois",0,
1378,2181,19,"קומונדור ","KOMONDOR ",0,
1378,2181,122,"האנובר האונד ","HANOVER HOUND ",0,
1378,2181,145,"פטיט באסט גריפון ואנדן","Petit Basset Griffon Venden",0,
1378,2182,92,"לאסה אפסו","LHASA APSO",348,"פאלומבו אלכסנדרה"
1378,2182,156,"כלב סיני מצוייץ ","Chinese Crested Dog",348,"פאלומבו אלכסנדרה"
1378,2182,96,"פאג ","PUG ",348,"פאלומבו אלכסנדרה"
1378,2182,98,"צ'ין יפני ","Japanese Chin ",348,"פאלומבו אלכסנדרה"
1378,2182,91,"ציוואווה קצר שיער ","CHIHUAHUA SMOOTH HAIR",348,"פאלומבו אלכסנדרה"
1378,2182,93,שי-צו,"SHIH TZU",348,"פאלומבו אלכסנדרה"
1378,2182,89,"בוסטון טרייר ","Boston Terrier",348,"פאלומבו אלכסנדרה"
1378,2182,1000,"קינג צ'ארלס ספניאל","King Charles Spaniel",347,"זיבסקה ליביה"
1378,2182,105,"קבלייר קינג צ'רלס ספניאל","Cavalier King Charles Spaniel",347,"זיבסקה ליביה"
1378,2183,15,"קולי ארוך שיער ","Collie Rough",178,"ידרנקה מיאטוביץ"
1378,2183,87,"פקינז ",Pekingese,178,"ידרנקה מיאטוביץ"
1378,2183,13,"ציוואווה ארוך שיער ","CHIHUAHUA LONG HAIR",178,"ידרנקה מיאטוביץ"
1378,2183,55,"בולדוג צרפתי ","French Bulldog ",178,"ידרנקה מיאטוביץ"
1378,2183,86,"בישון פריזה ","Bichon Frise",178,"ידרנקה מיאטוביץ"
1378,2183,191,"קוטון דה טולאר ","Coton de Tulear",178,"ידרנקה מיאטוביץ"
1378,2183,202,"טוי רוסי ארוך שיער ","Russkiy Toy Long Haired",178,"ידרנקה מיאטוביץ"
1378,2183,204,"טוי רוסי קצר שיער ","Russkiy Toy Smooth Haired",178,"ידרנקה מיאטוביץ"
1378,2183,152,"גריפון בריסלי ","Brussels Griffon",178,"ידרנקה מיאטוביץ"
1378,2183,185,"גריפון בלגי ","Belgian Griffon ",178,"ידרנקה מיאטוביץ"
1378,2183,161,"בישון הוואנז ","Bichon Havanese",178,"ידרנקה מיאטוביץ"
1378,2183,94,מלטזי,MALTESE,178,"ידרנקה מיאטוביץ"
1378,2183,165,פפיון,"Continental Toy Spaniel",178,"ידרנקה מיאטוביץ"
1378,2184,83,וויפט,WHIPPET,60,"מלאך אבי"
1378,2184,81,"בורזוי ","Borzoi ",60,"מלאך אבי"
1378,2184,84,"סאלוקי ",Saluki,60,"מלאך אבי"
1378,2184,112,"כלב רוח איטלקי","Italian Sighthound",60,"מלאך אבי"
1378,2184,35,"שנאוצר בינוני פל""מל ","Schnauzer P/SL",60,"מלאך אבי"
1378,2184,28,"שנאוצר ענק שחור ","Giant Schnauzer Black ",60,"מלאך אבי"
1378,2184,108,"שנאוצר ענק פלפל/מלח ","Giant Schnauzer P/SL",60,"מלאך אבי"
1378,2184,37,"שנאוצר ננסי שחור ","Miniature Schnauzer Black",60,"מלאך אבי"
1378,2184,163,"שנאוצר ננסי לבן ","Miniature Schnauzer White",60,"מלאך אבי"
1378,2184,124,"טרייר רוסי שחור ","Black Rus.Terrier",239,"איריס פז"
