show_id,arena_id,sagir_id,dog_name_he,dog_name_en,breed_code,breed_name_he,class_id,order_id
1378,2183,1018004,NOVA,,13,"ציוואווה ארוך שיער ",312440,0
1378,2183,1016532,,"Baronessa Bravo Halisi",13,"ציוואווה ארוך שיער ",312442,0
1378,2183,1018787,,"Ljustalver's Serdczeed",13,"ציוואווה ארוך שיער ",312443,0
1378,2183,19110,,"Baronessa Bravo Dzhervolf",13,"ציוואווה ארוך שיער ",312447,0
1378,2183,1004756,,"Chihuahua Del Valle Tutto Bene",13,"ציוואווה ארוך שיער ",312447,0
1378,2183,150142,EMMA,EMMA,13,"ציוואווה ארוך שיער ",312448,0
1378,2183,1005925,"Anton Dusen",,55,"בולדוג צרפתי ",312455,0
1378,2183,1017785,,"Avigdors Gentila",55,"בולדוג צרפתי ",312456,0
1378,2183,1006796,"Aidan Golden Boy",,55,"בולדוג צרפתי ",312457,0
1378,2183,1006795,"Amadey Star Boy",,55,"בולדוג צרפתי ",312457,0
1378,2183,1002738,"AYADAUGHTER OF THE SEA",,55,"בולדוג צרפתי ",312458,0
1378,2183,1006794,"Acidanthera Terra Nova",,55,"בולדוג צרפתי ",312458,0
1378,2183,1006793,"Azalea Milky Way",,55,"בולדוג צרפתי ",312458,0
1378,2183,1002736,"AMAZING STITCH OF THE NEW ERA",,55,"בולדוג צרפתי ",312459,0
1378,2183,146389,Harley,Harley,55,"בולדוג צרפתי ",312459,0
1378,2183,151286,,"tibo courtois",55,"בולדוג צרפתי ",312459,0
1378,2183,18129,,"Den Goverla",55,"בולדוג צרפתי ",312459,0
1378,2183,152225,"Ivory Sky Avrelius Lucius","Ivory Sky Avrelius Lucius",55,"בולדוג צרפתי ",312459,0
1378,2183,1000113,,"Sibirskiy Favorit P'Era Moya Era",55,"בולדוג צרפתי ",312460,0
1378,2183,147103,"מוניקה בלוצ'י","Monica Bellucci",55,"בולדוג צרפתי ",312464,0
1378,2183,1020985,,"SHUVALOFF SORRY NOT SORRY",77,"פודל ענק שח.חו.לב",312469,0
1378,2183,1017178,"Beuty Trend - Oskar",,77,"פודל ענק שח.חו.לב",312471,0
1378,2183,1017181,"Bright Flame - Stella",,77,"פודל ענק שח.חו.לב",312472,0
1378,2183,1017182,,"Beautiful Dream Maya",77,"פודל ענק שח.חו.לב",312472,0
1378,2183,1006968,Nicolette,,77,"פודל ענק שח.חו.לב",312474,0
1378,2183,146517,נפטון,NEPTON,77,"פודל ענק שח.חו.לב",312475,0
1378,2183,18424,,"Zhemchuzhina Sibiri Ambassador",77,"פודל ענק שח.חו.לב",312479,0
1378,2183,19297,,"Vokalist Iz Doma Duval",77,"פודל ענק שח.חו.לב",312479,0
1378,2183,152135,"SHEFITA BEPITA",,77,"פודל ענק שח.חו.לב",312480,0
1378,2183,15111,,"Volzhskiy Talisman Orfei",77,"פודל ענק שח.חו.לב",312481,0
1378,2183,15860,,"Vespertine Buscando La Luna",77,"פודל ענק שח.חו.לב",312482,0
1378,2183,1003999,,"Best Performance Brendl Buk",78,"פודל בינוני שח.חו.לב",312491,0
1378,2183,152453,סאמר,"Summer Poodleman",78,"פודל בינוני שח.חו.לב",312492,0
1378,2183,17560,,"Jasenak All You Need Is Love",78,"פודל בינוני שח.חו.לב",312496,0
1378,2183,1020856,,"Las Vegas Julia's Park (Mini)",79,"פודל ננסי שח.חו.לב",312505,0
1378,2183,148988,"Sweet Love of Mine",,79,"פודל ננסי שח.חו.לב",312508,0
1378,2183,1000979,"RADIANT BLACK EUCALYPTUS",,79,"פודל ננסי שח.חו.לב",312508,0
1378,2183,143424,"Hello! t's Me","Hello! It's Me",79,"פודל ננסי שח.חו.לב",312512,0
1378,2183,1019504,BRITNY,,86,"בישון פריזה ",312518,0
1378,2183,1019351,,Lucy,86,"בישון פריזה ",312518,0
1378,2183,1008904,Alsy,,86,"בישון פריזה ",312519,0
1378,2183,1008899,"Afrodita Yuki",,86,"בישון פריזה ",312520,0
1378,2183,1017491,,"Osmar'szeus Victoria Vito",86,"בישון פריזה ",312520,0
1378,2183,149005,בל,BELL,86,"בישון פריזה ",312524,0
1378,2183,147386,,Brian,86,"בישון פריזה ",312527,0
1378,2183,1006460,"Benjamin Imperial Nobleman",,87,"פקינז ",312535,0
1378,2183,1020056,,"Vechnayalyubov Fantasy My Love",87,"פקינז ",312536,0
1378,2183,1001080,MACHO,,87,"פקינז ",312537,0
1378,2183,1004249,Pita,,87,"פקינז ",312538,0
1378,2183,1016749,,"Magic Talisman Diantes Sanches",87,"פקינז ",312539,0
1378,2183,1016591,,"Tristan Diantes Sanches",87,"פקינז ",312539,0
1378,2183,131722,,Kasandra,87,"פקינז ",312540,0
1378,2183,152260,"Alabama Spark of Love","Alabama Spark of Love",87,"פקינז ",312540,0
1378,2183,18010,,"Bolshoe Chudo Svyatoslav",87,"פקינז ",312543,0
1378,2183,1019355,"Sir enzo ferrari",,89,"בוסטון טרייר ",312551,0
1378,2183,1016382,,"Anvire Virtuoz",89,"בוסטון טרייר ",312551,0
1378,2183,1016967,Thor,,89,"בוסטון טרייר ",312551,0
1378,2183,1021249,,"Heartily Sterling",89,"בוסטון טרייר ",312551,0
1378,2183,1019357,"Star shining bright",,89,"בוסטון טרייר ",312552,0
1378,2183,1016386,Richi,,89,"בוסטון טרייר ",312552,0
1378,2183,1016966,Botten,,89,"בוסטון טרייר ",312552,0
1378,2183,1004308,תור,,89,"בוסטון טרייר ",312553,0
1378,2183,1007224,,"Tibet Gyongye Callie",89,"בוסטון טרייר ",312554,0
1378,2183,1004305,Trixy,,89,"בוסטון טרייר ",312554,0
1378,2183,1002141,"Elements of Style",,89,"בוסטון טרייר ",312555,0
1378,2183,153299,,"One In A Million",89,"בוסטון טרייר ",312556,0
1378,2183,152502,שוגר,Suger,89,"בוסטון טרייר ",312556,0
1378,2183,145710,Iron,Iron,89,"בוסטון טרייר ",312559,0
1378,2183,150494,"Cesar Emperor of The Park","Cesar Emperor of The Park",89,"בוסטון טרייר ",312559,0
1378,2183,139766,,"Queen Of Hearts",89,"בוסטון טרייר ",312560,0
1378,2183,142995,"מיני פיקאצ'ו","mini pikachu",89,"בוסטון טרייר ",312560,0
1378,2183,138234,,"Graylady's Gin Fizz",89,"בוסטון טרייר ",312560,0
1378,2183,15388,,"Smarty Jones Alikana",89,"בוסטון טרייר ",312561,0
1378,2183,1012394,Niv,Niv,91,"ציוואווה קצר שיער ",312568,0
1378,2183,1016533,,"Baronessa Bravo Chika",91,"ציוואווה קצר שיער ",312570,0
1378,2183,1007030,,"Vellory Style Nash For Allery Teo",91,"ציוואווה קצר שיער ",312571,0
1378,2183,152792,"My Love Khloe",,91,"ציוואווה קצר שיער ",312572,0
1378,2183,143549,,"Randomly so Dominant",91,"ציוואווה קצר שיער ",312575,0
1378,2183,19153,,"Del Valle Liz Liz",91,"ציוואווה קצר שיער ",312576,0
1378,2183,1002822,"Sam Samuel",,92,"לאסה אפסו",312587,0
1378,2183,152739,בלה,"LA VIE EST BELLE",92,"לאסה אפסו",312588,0
1378,2183,1017227,"Amadeus Israel Dogslife Mi",,93,שי-צו,312599,0
1378,2183,1017922,"Avishay Sabag Spector's Light My Fire",,93,שי-צו,312599,0
1378,2183,1020831,,"Mua Come Te Solo Per I Tuoi Occhi",93,שי-צו,312600,0
1378,2183,1016691,משמש,Mismis,93,שי-צו,312600,0
1378,2183,1005270,,"Leonardo born to be love",93,שי-צו,312601,0
1378,2183,1001155,"Lilybeth israel dogslife mi",,93,שי-צו,312602,0
1378,2183,1005031,"Celin Dion Israel Dogslife Mi",,93,שי-צו,312602,0
1378,2183,1016620,,"Laura Bron To Be Love",93,שי-צו,312602,0
1378,2183,1001091,"MENASH mi pninat hamizrach",,93,שי-צו,312603,0
1378,2183,1003687,,Toy,93,שי-צו,312603,0
1378,2183,1000241,,"Solaris Avis Y'Starlight In My Life",93,שי-צו,312603,0
1378,2183,1001793,"Gabby mi pninat hamizrach",,93,שי-צו,312603,0
1378,2183,144608,,Sonik,93,שי-צו,312607,0
1378,2183,147066,מלק,Melek,93,שי-צו,312607,0
1378,2183,134490,,"Sky Mi Pninat Hamizrch",93,שי-צו,312608,0
1378,2183,1017111,"Jack Pot",,94,מלטזי,312615,0
1378,2183,1017114,Jasmin,,94,מלטזי,312616,0
1378,2183,1005081,Galateya,,94,מלטזי,312618,0
1378,2183,1016636,,"Cinecitta' Carlos Gomez",94,מלטזי,312619,0
1378,2183,1020837,,"Shanel Number One Kharchenko's Pearl",96,"פאג ",312632,0
1378,2183,1003147,OPAL,,96,"פאג ",312636,0
1378,2183,1000273,,"Irka Halinfor Charm",96,"פאג ",312640,0
1378,2183,1021183,,"Marlene Dietrich",98,"צ'ין יפני ",312644,0
1378,2183,1019403,,BOOMBASTIC,98,"צ'ין יפני ",312645,0
1378,2183,1011817,Miyoshi,,98,"צ'ין יפני ",312647,0
1378,2183,1017708,"luxury sweets",,98,"צ'ין יפני ",312647,0
1378,2183,1017605,"EVA MARIA",,98,"צ'ין יפני ",312648,0
1378,2183,1004834,,"Anfison Awgustin",98,"צ'ין יפני ",312649,0
1378,2183,1002717,Dakimasu,,98,"צ'ין יפני ",312649,0
1378,2183,1005371,Tiffany,,98,"צ'ין יפני ",312650,0
1378,2183,152926,," Winner Mur",98,"צ'ין יפני ",312651,0
1378,2183,151652," Nisan Solaris"," Nisan Solaris",98,"צ'ין יפני ",312655,0
1378,2183,141333,,"Samurai Dancing Sword",98,"צ'ין יפני ",312655,0
1378,2183,141330,,"Felicita Paloma Blanca",98,"צ'ין יפני ",312656,0
1378,2183,146358,Yaha,Yaha,98,"צ'ין יפני ",312656,0
1378,2183,16592,,"Delis Sakura Besa Me Macho",98,"צ'ין יפני ",312657,0
1378,2183,1019600,דונה,,105,"קבלייר קינג צ'רלס ספניאל",312662,0
1378,2183,1006484,Maggie,,105,"קבלייר קינג צ'רלס ספניאל",312664,0
1378,2183,1007192,Kasiopea,,105,"קבלייר קינג צ'רלס ספניאל",312664,0
1378,2183,1007193,"Mona Lisa",,105,"קבלייר קינג צ'רלס ספניאל",312664,0
1378,2183,1000239,,BINCKY,105,"קבלייר קינג צ'רלס ספניאל",312667,0
1378,2183,1000743,,"Yagredzh Admiral",105,"קבלייר קינג צ'רלס ספניאל",312667,0
1378,2183,1000226,,"Granny's Chips Giulietta-Bl",105,"קבלייר קינג צ'רלס ספניאל",312668,0
1378,2183,1003968,,"Arrowbien Humphrey Bogart",105,"קבלייר קינג צ'רלס ספניאל",312671,0
1378,2183,1020646,Eclair,,110,"פודל זעיר ",312675,0
1378,2183,1019607,,"Virsavia Veritable Treasure",110,"פודל זעיר ",312679,0
