show_id,sagir_id,registration_id,paid,payments_count,total_amount,arena_id,class_id
1526,1024774,24604,1,1,175,2504,391234
1526,1024775,24563,1,1,175,2504,391235
1526,1024776,24628,1,1,105,2504,391235
1526,1024830,24872,1,1,175,2504,391267
1526,1024948,24855,1,1,120,2504,391184
1526,1024949,25193,1,1,120,2504,391185
1526,1025317,24752,1,1,570,2504,391189
1526,1025388,24333,1,1,120,2504,391281
1526,1025390,25573,1,1,190,2504,391280
1526,1025392,25452,1,1,120,2504,391280
1526,1025508,24098,1,1,350,2504,391291
1526,1026111,25000,1,1,120,2504,391327
1526,1026245,25462,1,1,240,2504,391281
1526,18669,25128,1,1,175,2505,391606
1526,126718,24827,1,1,120,2505,391853
1526,131365,25023,1,1,120,2505,391852
1526,142861,24507,1,1,80,2505,391511
1526,145349,25547,1,1,315,2505,391735
1526,146581,24996,1,1,330,2505,391739
1526,148326,25242,1,1,175,2505,391847
1526,151404,25591,1,1,215,2505,391494
1526,152229,25487,1,1,215,2505,391750
1526,152673,24469,1,1,155,2505,391735
1526,152930,25080,1,1,1045,2505,391847
1526,152931,25441,1,1,410,2505,391851
1526,153092,25129,1,1,175,2505,391850
1526,1000198,25139,1,1,330,2505,391543
1526,1000532,25140,1,1,330,2505,391547
1526,1001140,24492,1,1,330,2505,391402
1526,1001225,25047,1,1,175,2505,391847
1526,1001521,24575,1,1,460,2505,391847
1526,1001522,24576,1,1,460,2505,391847
1526,1001628,25473,1,1,215,2505,391734
1526,1001751,25599,1,1,215,2505,391850
1526,1002072,24863,1,1,175,2505,391848
1526,1002594,25256,1,1,175,2505,391511
1526,1002595,25067,1,1,175,2505,391511
1526,1002839,23897,1,1,175,2505,391642
1526,1003636,24644,1,1,175,2505,391511
1526,1004644,25081,1,1,1045,2505,391851
1526,1004645,24027,1,1,175,2505,391851
1526,1004690,24700,1,1,175,2505,391590
1526,1004956,25388,1,1,175,2505,391414
1526,1005403,25296,1,1,175,2505,391738
1526,1005515,24611,1,1,175,2505,391735
1526,1006247,25557,1,1,215,2505,391735
1526,1006380,23939,1,1,175,2505,391510
1526,1006413,25231,1,1,175,2505,391511
1526,1006589,24807,1,1,460,2505,391926
1526,1006592,24808,1,1,460,2505,391926
1526,1006600,24809,1,1,460,2505,391927
1526,1006684,25160,1,1,175,2505,391607
1526,1006685,25168,1,1,175,2505,391607
1526,1010867,25548,1,1,315,2505,391735
1526,1011745,24522,1,1,175,2505,391509
1526,1016252,25111,1,1,175,2505,391925
1526,1016337,25097,1,1,175,2505,391604
1526,1016494,24012,1,1,175,2505,391637
1526,1016508,24858,1,1,175,2505,391463
1526,1016747,24888,1,1,175,2505,391723
1526,1017594,23816,1,1,175,2505,391844
1526,1017595,24747,1,1,175,2505,391844
1526,1017597,25318,1,1,175,2505,391844
1526,1017938,23969,1,1,175,2505,391510
1526,1018644,25581,1,1,215,2505,391926
1526,1018659,24876,1,1,175,2505,391927
1526,1019578,25136,1,1,330,2505,391731
1526,1019579,25374,1,1,350,2505,391733
1526,1020070,24180,1,1,175,2505,391811
1526,1020901,24542,1,1,80,2505,391508
1526,1020968,24493,1,1,330,2505,391394
1526,1020970,25346,1,1,945,2505,391395
1526,1021127,24338,1,1,460,2505,391509
1526,1021172,24786,1,1,175,2505,391842
1526,1021197,25095,1,1,175,2505,391413
1526,1021295,23824,1,1,175,2505,391732
1526,1021702,25507,1,1,215,2505,391843
1526,1021709,25088,1,1,1045,2505,391843
1526,1022124,25098,1,1,175,2505,391490
1526,1022891,24651,1,1,175,2505,391843
1526,1022893,24577,1,1,460,2505,391843
1526,1022918,24998,1,1,175,2505,391844
1526,1022920,24853,1,1,175,2505,391845
1526,1022955,24748,1,1,175,2505,391955
1526,1023006,24564,1,1,175,2505,391827
1526,1023030,25087,1,1,1045,2505,391842
1526,1023108,24939,1,1,175,2505,391891
1526,1023197,23853,1,1,175,2505,391731
1526,1023460,25187,1,1,700,2505,391490
1526,1023463,25188,1,1,700,2505,391491
1526,1023716,24938,1,1,120,2505,391841
