show_id,arena_id,breed_code,breed_name_he,breed_name_en,judge_id,judge_name_he
1526,2553,45,"סטפורדשייר בול טרייר","STAFFORDSHIRE BULL TERRIER",0,
1526,2553,51,"אמסטף ","AM. STAFF. TERRIER ",0,
1526,2553,1010,"וולפינו איטלקי","Italian Volpino ",0,
1526,2553,122,"האנובר האונד ","HANOVER HOUND ",0,
1526,2553,1029,"שוויצר לאופהונד","Swiss Hound",0,
1526,2553,1030,פורצלן,Porcelaine,0,
1526,2553,70,"בלדהאונד ","BLOODHOUND ",0,
1526,2553,102,"שרפלאנינה ","Yugoslavian Shepherd dog - Sharplanina",0,
1526,2553,107,"שר-פאי ","Shar Pei",0,
1526,2553,111,"אנטלבוכר זננהונד ","Entlebucher Sennenhund",0,
1526,2553,115,"מסטיף טיבטי ","TIBETAN MASTIFF ",0,
1526,2553,199,"דוגו קנריו ","Dogo Canario",0,
1526,2553,1024,"כלב רועים קנגל","Kangal Shepherd Dog",0,
1526,2553,1004,"כלב הרים שוויצרי גדול","Great Swiss Mountain Dog",0,
1526,2553,179,"לגוטו רומניולו ","LAGOTTO ROMAGNOLO ",0,
1526,2553,197,"צ'ספיק ביי רטריבר ","Chesapeake Bay Retriever",0,
1526,2553,1026,"נובוסקוטיה דאק טולינג רטריבר","Nova Scotia Duck Tolling Retriever",0,
1526,2553,32,"סטר אנגלי ","ENGLISH SETTER ",0,
1526,2553,154,"וימרנר ארוך שיער ","Weimaraner Long Haired",0,
1526,2553,160,"בריטני ספניאל ","BRITTANY SPANIEL ",0,
1526,2553,1011,"סטר אירי אדום לבן","Irish Red&White Setter",0,
1526,2553,1017,"גורדון סטר","Gordon Setter",0,
1526,2553,1028,"פוינטר גריפון קורתאלס שיער זיפי","Wire-Haired Pointing Griffon Korthals",0,
1526,2553,1032,"שפינונה איטלקי","Spinone Italiano",0,
1526,2553,1033,"בראקו איטליאנו","Bracco Italiano",0,
1526,2553,59,"שפיץ גרמני גדול ","GROSS SPITZ ",0,
1526,2553,60,"אלקהונד נורבגי ","NORWEGIAN ELKHOUND ",0,
1526,2553,62,"הסקי סיבירי ","SIBERIAN HUSKY ",68,"רוטשילד יוסי"
1526,2553,106,"שפיץ גרמני קטן לבן ","GERMAN SPITZ MIN WHITE",0,
1526,2553,172,"שפיץ גרמני קטן חום/שחור","GERMAN SPITZ MIN BLACK/BROWN",0,
1526,2553,187,"לונדהונד נורבגי ","NORWEGIAN LUNDEHUND ",0,
1526,2553,193,"שפיץ גרמני בינוני לבן","GERMAN SPITZ MED WHITE",0,
1526,2553,192,"שפיץ גרמני בינוני שחור/חום","GERMAN SPITZ MED BLACK/BROWN ",0,
1526,2553,194,"שפיץ גרמני בינוני אחר","GERMAN SPITZ MED OTHER ",0,
1526,2553,206,שיקוקו,SHIKOKU,0,
1526,2553,1005,"כלב מקסיקני קירח בינוני","Mexican Hairless Dog Intermediate",0,
1526,2553,1018,"פודנקו איביסנקו ארוך שיער","Podenco Ibicenco Rough ",0,
1526,2553,1007,"כלב מקסיקני קירח -ננסי ","Mexican Hairless Dog-Miniature",0,
1526,2553,1019,"פודנקו איביסנקו קצר שיער","Podenco Ibicenco Smooth ",0,
1526,2553,1020,"פודנקו פורטוגזי קטן ק""ש","Portuguese Podengo Small - Smooth",0,
1526,2553,1025,"צירנקו דל אתנה","Cirneco Dell'etna",0,
1526,2553,1042,"יקוטיאן לייקה","Yakutskaya Laika",0,
1526,2553,110,"פודל זעיר ","Poodle Toy ",0,
1526,2553,119,"טרייר טיבטי","Tibetan Terrier",0,
1526,2553,184,"בולונז ","BOLOUNESE ",0,
1526,2553,183,"לוושיין ","LITTLE LION DOG",0,
1526,2553,1041,"ספניאל טיבטי","Tibetan Spaniel",0,
1526,2553,1047,"פודל זעיר צבעים אחרים","Poodle Toy.Other colours",0,
1526,2553,1046,"כלב ציד עכברים מפראג","Prague Ratter",0,
1526,2553,1048,"פודל ננסי צבעים אחרים","Poodle Min.Other colours",0,
1526,2553,1049,"פודל בינוני צבעים אחרים","Poodle Med.Other colours",0,
1526,2553,1050,"פודל ענק צבעים אחרים","Poodle Sta.Other colours",0,
1526,2553,41,"קרי בלו טרייר ","Kerry Blue Terrier ",0,
1526,2553,40,"סילקי טרייר אוסטרלי ","Australian Silky Terrier",0,
1526,2553,47,"וולש טרייר ","Welsh Terrier",0,
1526,2553,120,"בורדר טרייר ","BORDER TERRIER ",0,
1526,2553,133,"בדלינגטון טרייר ","Bedlington Terrier ",0,
1526,2553,135,"טוי טרייר אנגלי ","ENGLISH TOY TERRIER ",0,
1526,2553,142,"נורוויש טרייר ","Norwich Terrier ",0,
1526,2553,157,"נורפולק טרייר ","NORFOLK TERRIER ",0,
1526,2553,159,"גלן אוף אימאל טרייר אירי","IRISH GLEN Of IMAAL TERRIER ",0,
1526,2553,186,"טרייר אירי רך שיער ","IRISH S.C.W.TERRIER ",0,
1526,2553,190,"יאג טרייר ","GERMAN JAGDTERRIER ",0,
1526,2553,1009,"טרייר ברזילאי","Brazilian Terrier",0,
1526,2553,201,"סיליהם טרייר ","SEALYHAM TERRIER ",0,
1526,2553,148,"סן ברנרד קצר שיער ","St. Bernard short haired",0,
1526,2553,139,לנדסיר,LANDSEER,0,
1526,2553,5,"סן ברנרד ארוך שיער ","St. Bernard long haired",0,
1526,2553,1014,אפנפינצ'ר,Affenpinscher,0,
1526,2553,138,"פינצ'ר גרמני ","DEUTSCHE PINSCHER ",0,
1526,2553,1045,"שאפנדוש הולנדי","Dutch Schapendoes",0,
1526,2553,1027,"כלב רועים פיקרדי","Picardy Sheepdog",0,
1526,2553,198,"כלב רועים הולנדי ק""ש","Dutch Shepherd Dog s.h ",0,
1526,2553,196,"כלב בקר אוסטרלי ","Australian Cattle Dog",0,
1526,2553,132,"כלב רועים דרום רוסי ","South Russian Shepherd Dog",0,
1526,2553,114,"כלב רועים בלגי-טרוורן ","Belg. Shepherd-Tervuren",0,
1526,2553,1002,"דקל זעיר שיער זיפי","Teckel Rabbit Wire Hair",0,
1526,2553,168,"דקל סטנדרט שיער זיפי","Teckel Standard Wire Hair",0,
1526,2566,105,"קבלייר קינג צ'רלס ספניאל","Cavalier King Charles Spaniel",6,"איתן הנדל"
1526,2566,202,"טוי רוסי ארוך שיער ","Russkiy Toy Long Haired",6,"איתן הנדל"
1526,2566,204,"טוי רוסי קצר שיער ","Russkiy Toy Smooth Haired",6,"איתן הנדל"
1526,2566,185,"גריפון בלגי ","Belgian Griffon ",6,"איתן הנדל"
1526,2566,178,"גריפון ברבנט קטן ","Petit Brabant Griffon",6,"איתן הנדל"
1526,2566,152,"גריפון בריסלי ","Brussels Griffon",6,"איתן הנדל"
1526,2566,191,"קוטון דה טולאר ","Coton de Tulear",6,"איתן הנדל"
1526,2566,161,"בישון הוואנז ","Bichon Havanese",6,"איתן הנדל"
1526,2566,1043,"פודל זעיר שח.חו.לב","Poodle Toy.bl/br/wh",6,"איתן הנדל"
1526,2566,1044,"פודל זעיר אפ.זה","Poodle Toy.gr/fa",6,"איתן הנדל"
1526,2566,79,"פודל ננסי שח.חו.לב","Poodle Min.bl/br/wh",6,"איתן הנדל"
1526,2566,175,"פודל ננסי אפ.זה","Poodle Min.gr/fa",6,"איתן הנדל"
1526,2566,78,"פודל בינוני שח.חו.לב","Poodle Med.bl/br/wh",6,"איתן הנדל"
1526,2566,174,"פודל בינוני אפ.זה","Poodle Med.gr/fa",6,"איתן הנדל"
1526,2566,77,"פודל ענק שח.חו.לב","Poodle Sta.bl/br/wh",6,"איתן הנדל"
1526,2566,171,"פודל ענק אפ.זה","Poodle Sta.gr/fa",6,"איתן הנדל"
1526,2566,1006,"כלב רועים גרמני ארוך שיער","German Shepherd Dog Long Hair",291,"חן קויפמן"
1526,2566,1,"כלב רועים גרמני קצר שיער","German Shepherd Dog Short Hair",291,"חן קויפמן"
