show_id,sagir_id,registration_id,paid,payments_count,total_amount,arena_id,class_id
1378,1004000,19601,1,1,195,2174,309626
1378,1004040,20169,0,0,0,2174,309448
1378,1004058,18507,1,1,685,2174,309656
1378,1004059,19780,1,1,195,2174,309655
1378,1004080,19856,1,1,195,2174,309257
1378,1004521,20078,1,1,370,2174,309546
1378,1004522,20079,1,1,370,2174,309544
1378,1004757,16827,1,1,330,2174,309463
1378,1005041,18287,1,1,175,2174,309544
1378,1005059,17601,1,1,460,2174,309384
1378,1005250,18508,1,1,685,2174,309655
1378,1005367,16717,1,1,330,2174,309544
1378,1005714,20040,1,1,195,2174,309562
1378,1005978,19995,1,1,645,2174,309835
1378,1006393,20016,1,1,195,2174,309542
1378,1006455,18696,1,1,175,2174,309767
1378,1006772,17410,1,1,175,2174,309445
1378,1007232,16983,1,1,175,2174,309624
1378,1008944,20113,1,1,195,2174,309542
1378,1009536,19572,1,1,195,2174,309381
1378,1016242,19849,1,1,195,2174,309381
1378,1016330,19996,1,1,645,2174,309318
1378,1016566,17822,1,1,330,2174,309625
1378,1016570,19600,1,1,195,2174,309252
1378,1016642,19495,1,1,195,2174,309543
1378,1017331,19632,1,1,195,2174,309382
1378,1017374,20099,1,1,370,2174,309253
1378,1017375,20100,1,1,370,2174,309254
1378,1017461,17793,1,1,330,2174,309252
1378,1017462,17794,1,1,330,2174,309252
1378,1017647,19867,1,1,125,2174,309621
1378,1018903,18982,1,1,330,2174,309622
1378,1018995,19030,1,1,140,2174,309604
1378,1019017,18509,1,1,685,2174,309301
1378,1019018,18510,1,1,685,2174,309302
1378,1019265,19900,1,1,195,2174,309302
1378,1019518,17614,1,1,275,2174,309252
1378,1019546,19511,1,1,370,2174,309557
1378,1019609,17615,1,1,275,2174,309763
1378,1020521,20122,0,0,0,2174,309537
1378,1020658,16844,1,1,295,2174,309832
1378,1020659,16845,1,1,295,2174,309829
1378,1020792,18132,1,1,120,2174,309442
1378,1021121,19320,1,1,175,2174,309270
1378,1021195,19239,1,1,140,2174,309395
1378,1021388,20071,1,1,390,2174,309541
1378,1021389,19891,1,1,140,2174,309572
1378,1021397,19932,0,0,0,2174,309381
1378,14865,16874,1,1,700,2175,309921
1378,15155,17631,1,1,160,2175,309969
1378,18160,19858,0,0,0,2175,309919
1378,18606,17561,1,1,175,2175,309967
1378,19178,17625,1,1,175,2175,309984
1378,19688,18858,1,1,175,2175,309964
1378,19732,17699,1,1,175,2175,309964
1378,126973,17665,1,1,500,2175,309938
1378,127469,16747,1,1,120,2175,309888
1378,127471,18210,1,1,120,2175,309889
1378,134231,17377,1,1,295,2175,309886
1378,142771,16737,1,1,350,2175,309883
1378,142951,16859,1,1,155,2175,309984
1378,143995,17802,1,1,175,2175,309919
1378,146894,16973,1,1,175,2175,309920
1378,147611,17706,1,1,460,2175,310015
1378,147772,16875,1,1,700,2175,309920
1378,147773,16913,1,1,175,2175,309920
1378,147956,18837,1,1,175,2175,309967
1378,148240,19318,1,1,195,2175,309952
1378,148915,18126,1,1,130,2175,309915
1378,148918,18120,1,1,450,2175,309920
1378,150325,17334,1,1,175,2175,309948
1378,150377,18846,1,1,175,2175,310011
1378,150673,19224,1,1,195,2175,309899
1378,150998,19927,1,1,195,2175,309948
1378,151148,17737,1,1,175,2175,309980
1378,151151,17353,1,1,175,2175,309979
1378,151153,18302,1,1,175,2175,310044
1378,151154,19925,0,0,0,2175,310044
1378,151187,17781,1,1,175,2175,309886
1378,151496,18730,1,1,645,2175,309948
1378,151787,17515,1,1,1085,2175,309983
1378,151837,17570,1,1,175,2175,309876
1378,151838,18286,1,1,175,2175,309877
1378,152181,18703,1,1,175,2175,310012
1378,152444,16876,1,1,700,2175,309916
1378,152464,17517,1,1,1085,2175,309980
1378,152551,17712,1,1,175,2175,309980
1378,152552,19329,1,1,195,2175,309980
1378,152782,17926,1,1,175,2175,309852
1378,152936,17546,0,0,0,2175,310044
1378,1000640,19008,1,1,370,2175,309951
1378,1000641,19009,1,1,370,2175,309948
1378,1000646,18994,1,1,155,2175,310044
1378,1000651,19227,1,1,195,2175,309903
1378,1000655,19410,1,1,195,2175,309877
1378,1001018,17518,1,1,1085,2175,309977
1378,1001019,17519,1,1,1085,2175,309978
1378,1001025,17895,1,1,175,2175,309994
1378,1001085,19779,1,1,195,2175,310060
1378,1001425,17666,1,1,500,2175,309935
1378,1001427,17667,1,1,500,2175,309936
1378,1002694,19216,1,1,175,2175,310009
1378,1002696,19728,1,1,150,2175,310010
1378,1002697,18704,1,1,155,2175,310010
1378,1003145,18091,1,1,175,2175,309947
1378,1003201,19284,1,1,195,2175,309979
1378,1003889,17877,1,1,175,2175,309875
1378,1004429,16922,1,1,175,2175,309914
1378,1004826,16947,1,1,175,2175,309914
1378,1004921,19231,1,1,195,2175,309914
1378,1004952,18052,1,1,175,2175,309978
1378,1005003,19208,1,1,195,2175,309961
1378,1005069,19327,1,1,195,2175,310044
1378,1005223,19186,1,1,195,2175,309979
1378,1005761,19356,1,1,195,2175,310043
1378,1005838,18054,1,1,175,2175,310010
1378,1005898,17727,1,1,175,2175,310041
1378,1006053,17929,1,1,155,2175,309850
1378,1006459,19118,1,1,195,2175,309961
1378,1006809,17707,1,1,460,2175,310012
1378,1006891,16790,1,1,175,2175,309851
1378,1007082,18731,1,1,645,2175,309944
1378,1007206,19774,1,1,195,2175,309870
1378,1007225,18732,1,1,645,2175,309977
1378,1007226,18733,1,1,645,2175,309978
1378,1011793,17632,1,1,160,2175,309975
1378,1014769,17698,1,1,80,2175,309978
1378,1014794,18032,1,1,175,2175,309867
1378,1014796,18561,1,1,175,2175,309869
1378,1014797,18020,1,1,175,2175,309870
1378,1014798,18952,1,1,175,2175,309870
1378,1015370,17514,1,1,175,2175,309959
1378,1015374,16877,1,1,700,2175,309962
1378,1016489,16953,1,1,175,2175,309911
1378,1016491,18675,1,1,175,2175,309977
1378,1016507,17708,1,1,460,2175,310007
1378,1016528,19288,1,1,175,2175,309976
1378,1016583,19853,0,0,0,2175,309867
1378,1016696,19451,1,1,195,2175,309945
1378,1017042,17447,1,1,175,2175,309867
1378,1017121,17523,1,1,1085,2175,309976
1378,1017741,19704,1,1,195,2175,309943
1378,1018785,16740,1,1,175,2175,309976
1378,1018880,18734,1,1,645,2175,309964
1378,1018929,16878,1,1,700,2175,309909
1378,1019020,18212,1,1,120,2175,309863
1378,1019021,17872,1,1,120,2175,309864
1378,1019025,17378,1,1,295,2175,309866
1378,1019027,18166,1,1,120,2175,309865
1378,1019034,19599,1,1,195,2175,309928
1378,1019102,17524,1,1,1085,2175,309974
1378,1019611,18121,1,1,450,2175,309912
1378,1020061,19525,1,1,140,2175,309923
1378,1020295,19649,1,1,140,2175,309909
1378,1020297,18122,1,1,450,2175,309910
1378,1020686,18689,1,1,120,2175,309940
1378,1020858,18198,1,1,120,2175,309907
1378,18312,18587,1,1,175,2176,310399
1378,18669,20106,1,1,195,2176,310283
1378,18718,19374,1,1,195,2176,310287
1378,19702,20147,0,0,0,2176,310188
1378,134140,18195,1,1,175,2176,310095
1378,139884,18624,1,1,935,2176,310528
1378,142654,18614,1,1,330,2176,310415
1378,143311,18626,1,1,935,2176,310524
1378,144130,18808,1,1,380,2176,310351
1378,145374,18135,1,1,330,2176,310095
1378,145377,18136,1,1,330,2176,310092
1378,145542,20057,1,1,195,2176,310124
1378,145896,19958,1,1,195,2176,310080
1378,146050,18818,1,1,175,2176,310187
1378,146581,20184,0,0,0,2176,310412
1378,148326,18470,1,1,175,2176,310526
1378,148529,17493,1,1,330,2176,310192
1378,149586,16725,1,1,460,2176,310144
1378,151404,19164,1,1,195,2176,310171
1378,151578,20131,0,0,0,2176,310527
1378,152030,18627,1,1,935,2176,310523
1378,152670,18615,1,1,330,2176,310412
1378,152931,17502,1,1,330,2176,310528
1378,153092,19280,1,1,195,2176,310525
1378,153370,17889,1,1,175,2176,310092
1378,153400,18469,1,1,175,2176,310188
1378,1000266,17716,1,1,175,2176,310604
1378,1000532,19708,1,1,195,2176,310220
1378,1000883,16806,1,1,175,2176,310124
1378,1001010,19491,1,1,195,2176,310171
1378,1001020,18291,1,1,175,2176,310347
1378,1001024,18595,1,1,330,2176,310348
1378,1001056,16810,1,1,130,2176,310124
1378,1001140,18496,1,1,805,2176,310073
1378,1001141,18497,1,1,805,2176,310074
1378,1001225,17852,1,1,175,2176,310524
1378,1001751,18248,1,1,175,2176,310523
1378,1002072,18416,1,1,175,2176,310521
1378,1002592,17411,1,1,175,2176,310185
1378,1002594,17288,1,1,175,2176,310186
1378,1002595,18840,1,1,175,2176,310186
1378,1002647,17494,1,1,330,2176,310186
1378,1003165,18735,1,1,175,2176,310383
1378,1004400,19516,1,1,195,2176,310506
1378,1004459,19919,1,1,195,2176,310187
1378,1004644,18630,1,1,935,2176,310522
1378,1004645,19173,1,1,195,2176,310526
1378,1004651,19895,1,1,195,2176,310522
1378,1005403,18778,1,1,175,2176,310411
1378,1005733,19684,1,1,195,2176,310521
1378,1005891,18844,1,1,175,2176,310169
1378,1005895,18984,1,1,155,2176,310170
1378,1006413,17933,1,1,175,2176,310184
1378,1006414,16833,1,1,175,2176,310184
1378,1007387,19843,1,1,195,2176,310520
1378,1010794,16807,1,1,155,2176,310473
1378,1011776,16881,1,1,175,2176,310167
1378,1012034,19049,1,1,195,2176,310519
1378,1016494,16943,1,1,175,2176,310312
1378,1016508,16726,1,1,460,2176,310138
1378,1016526,20136,0,0,0,2176,310316
1378,1016747,18224,1,1,175,2176,310394
1378,1017146,16727,1,1,460,2176,310135
1378,1017594,18130,1,1,175,2176,310519
1378,1017595,19608,1,1,195,2176,310519
1378,1017938,17301,1,1,175,2176,310183
1378,1018644,17805,1,1,175,2176,310599
1378,1019538,18590,1,1,175,2176,310392
1378,1020357,18310,1,1,120,2176,310070
1378,1020518,18809,1,1,380,2176,310344
1378,1020576,19462,1,1,140,2176,310516
1378,1020901,18145,1,1,175,2176,310183
1378,1020968,18498,1,1,805,2176,310067
1378,1020970,18499,1,1,805,2176,310068
1378,1021172,19463,1,1,140,2176,310515
1378,1021175,19972,1,1,140,2176,310515
1378,1021197,20128,0,0,0,2176,310086
1378,1021295,19855,1,1,140,2176,310405
1378,16105,17392,1,1,450,2177,310690
1378,16409,17299,1,1,120,2177,311106
1378,16452,17399,1,1,330,2177,310847
1378,16459,19907,1,1,195,2177,310704
1378,17286,18574,1,1,155,2177,310943
1378,17861,18645,1,1,805,2177,310811
1378,18454,17329,1,1,460,2177,310815
1378,18985,18821,1,1,330,2177,310688
1378,19111,18106,1,1,175,2177,310959
1378,19255,19252,0,0,0,2177,310687
1378,19279,17026,1,1,175,2177,310688
1378,19292,17696,1,1,330,2177,310751
1378,19310,17291,1,1,175,2177,310847
1378,19383,18394,1,1,175,2177,311040
1378,120113,18452,1,1,120,2177,310817
1378,123504,16982,1,1,120,2177,310802
1378,125504,17356,1,1,120,2177,310913
1378,127364,18646,1,1,805,2177,310818
1378,136335,18647,1,1,805,2177,310816
1378,139787,18648,1,1,805,2177,310816
1378,141401,18649,1,1,805,2177,310816
1378,141737,17442,1,1,175,2177,310752
1378,144115,19724,1,1,195,2177,311067
1378,147093,18465,1,1,175,2177,310811
1378,147740,17697,1,1,330,2177,310748
1378,147936,17755,1,1,330,2177,310924
1378,148050,18259,1,1,175,2177,310975
1378,150213,17330,1,1,460,2177,310815
1378,150291,16867,1,1,175,2177,310799
1378,151349,17367,1,1,175,2177,311067
1378,151473,18101,1,1,330,2177,310687
1378,151474,18102,1,1,330,2177,310688
1378,152457,17516,1,1,1085,2177,310796
1378,152674,19893,1,1,195,2177,311067
1378,153259,16784,1,1,450,2177,310843
1378,917959,17993,1,1,175,2177,311136
1378,1000182,19213,1,1,195,2177,310943
1378,1000236,17745,1,1,460,2177,310924
1378,1000295,18281,1,1,175,2177,310940
1378,1000306,17262,1,1,175,2177,310683
1378,1000451,17818,1,1,175,2177,310844
1378,1000452,19706,1,1,390,2177,310844
1378,1000652,17394,1,1,450,2177,310683
1378,1001148,17520,1,1,1085,2177,310796
1378,1001154,17521,1,1,1085,2177,310795
1378,1001456,19325,1,1,195,2177,311067
1378,1001540,18456,1,1,175,2177,310810
1378,1001697,20009,1,1,390,2177,311068
1378,1002609,17724,1,1,175,2177,310842
1378,1002632,17369,1,1,175,2177,311066
1378,1002830,19975,1,1,245,2177,310699
1378,1002834,19077,1,1,895,2177,310700
1378,1002836,17810,1,1,175,2177,310699
1378,1004044,19064,1,1,195,2177,311067
1378,1004142,19841,1,1,195,2177,310954
1378,1004491,17439,1,1,175,2177,310841
1378,1004493,18194,1,1,175,2177,310842
1378,1004593,17331,1,1,460,2177,310809
1378,1005123,17756,1,1,330,2177,310923
1378,1005707,17281,1,1,330,2177,310839
1378,1005708,16888,1,1,175,2177,310839
1378,1005806,18802,1,1,175,2177,310986
1378,1005808,19473,1,1,195,2177,310922
1378,1005967,18023,1,1,175,2177,310924
1378,1006146,17400,1,1,330,2177,310841
1378,1006230,19000,1,1,195,2177,310842
1378,1006416,17528,1,1,175,2177,310840
1378,1006418,19832,1,1,520,2177,310969
1378,1006419,19833,1,1,520,2177,310967
1378,1006421,19834,1,1,520,2177,310970
1378,1006641,17457,1,1,330,2177,310840
1378,1008856,18290,1,1,175,2177,310840
1378,1008858,17955,1,1,175,2177,310840
1378,1008921,17458,1,1,330,2177,310840
1378,1016555,16785,1,1,450,2177,310839
1378,1016608,16894,1,1,175,2177,310840
1378,1016617,17522,1,1,1085,2177,310792
1378,1017629,16931,1,1,175,2177,310920
1378,1017985,16890,1,1,240,2177,310838
1378,1018970,17282,1,1,330,2177,310840
1378,1019093,18822,1,1,330,2177,310680
1378,1019251,19034,1,1,195,2177,311065
1378,1019327,17444,1,1,120,2177,310837
1378,1020343,16786,1,1,450,2177,310835
1378,1020741,17541,0,0,0,2177,311063
1378,1020956,19160,1,1,140,2177,310870
1378,1020986,18681,1,1,120,2177,310835
1378,1020988,18864,1,1,450,2177,310836
1378,1021067,19271,1,1,390,2177,310843
1378,1021131,20138,0,0,0,2177,310792
1378,1021420,20126,0,0,0,2177,310932
1378,17688,20111,0,0,0,2178,311169
1378,17993,19127,1,1,420,2178,311199
1378,18450,17466,1,1,580,2178,311183
1378,19063,18812,1,1,315,2178,311152
1378,19148,17467,1,1,580,2178,311184
1378,145593,19128,1,1,420,2178,311168
1378,152304,17468,1,1,580,2178,311180
1378,152305,19142,1,1,335,2178,311180
1378,1000155,18813,1,1,315,2178,311263
1378,1000156,20084,1,1,100,2178,311151
1378,1000833,18688,1,1,175,2178,311231
1378,1001003,19761,1,1,195,2178,311179
1378,1001014,19883,1,1,195,2178,311178
1378,1002550,18541,1,1,175,2178,311263
1378,1003282,18585,1,1,175,2178,311146
1378,1004700,20108,0,0,0,2178,311260
1378,1005598,20021,1,1,195,2178,311177
1378,1005952,19061,1,1,195,2178,311143
1378,1008504,19732,1,1,195,2178,311176
1378,1012755,17618,1,1,330,2178,311145
1378,1012756,17619,1,1,330,2178,311146
1378,1016607,18191,1,1,175,2178,311143
1378,1018792,17469,1,1,580,2178,311173
1378,1018793,19143,1,1,335,2178,311174
1378,1019606,17588,1,1,330,2178,311164
1378,1020097,17589,1,1,330,2178,311244
1378,1020235,17336,1,1,120,2178,311171
1378,1020237,17319,1,1,120,2178,311172
1378,1020238,17475,1,1,120,2178,311172
1378,1020853,18002,0,0,0,2178,311239
1378,1021079,19155,1,1,280,2178,311203
1378,1021080,19156,1,1,280,2178,311204
1378,1021371,19659,0,0,0,2178,311256
1378,15660,19432,1,1,140,2179,311442
1378,15661,18916,1,1,120,2179,311842
1378,17623,17774,1,1,460,2179,311520
1378,17873,19283,1,1,195,2179,311504
1378,18060,18915,1,1,120,2179,311441
1378,18189,19384,1,1,195,2179,311519
1378,19228,20168,0,0,0,2179,311391
1378,19239,17869,1,1,175,2179,311372
1378,19681,20029,1,1,370,2179,311391
1378,103547,16907,0,0,0,2179,311409
1378,113305,16908,0,0,0,2179,311410
1378,127067,19395,0,0,0,2179,311410
1378,137443,18353,1,1,695,2179,311435
1378,138083,18852,1,1,175,2179,311564
1378,138979,17680,1,1,175,2179,311436
1378,139615,18803,1,1,330,2179,311564
1378,139616,18804,1,1,330,2179,311568
1378,141443,19316,1,1,195,2179,311435
1378,142294,16777,1,1,175,2179,311504
1378,142557,18437,1,1,175,2179,311551
1378,142564,18760,1,1,175,2179,311552
1378,144413,19345,1,1,195,2179,311387
1378,144726,19502,1,1,390,2179,311547
1378,145249,17865,1,1,175,2179,311567
1378,145407,19798,1,1,660,2179,311440
1378,145495,18853,1,1,175,2179,311296
1378,146146,17775,1,1,460,2179,311520
1378,146463,17958,1,1,175,2179,311503
1378,146479,19968,1,1,195,2179,311292
1378,146586,19307,1,1,195,2179,311567
1378,148716,19531,1,1,520,2179,311696
1378,149520,18306,1,1,175,2179,311340
1378,152001,18820,1,1,175,2179,311520
1378,152011,20053,1,1,370,2179,311435
1378,152594,20054,1,1,370,2179,311599
1378,153296,17776,1,1,460,2179,311515
1378,1000187,20104,1,1,195,2179,311435
1378,1000207,19799,1,1,660,2179,311435
1378,1000276,18029,1,1,330,2179,311291
1378,1000635,18856,1,1,155,2179,311356
1378,1000745,16749,1,1,175,2179,311499
1378,1000858,18428,1,1,175,2179,311552
1378,1001037,17684,1,1,175,2179,311455
1378,1001043,17947,1,1,175,2179,311563
1378,1001059,18330,1,1,175,2179,311548
1378,1001242,19800,1,1,660,2179,311436
1378,1001414,17884,1,1,330,2179,311564
1378,1002363,18705,1,1,130,2179,311516
1378,1002635,18972,1,1,155,2179,311851
1378,1002682,18354,1,1,695,2179,311435
1378,1002723,18355,1,1,695,2179,311436
1378,1002724,18356,1,1,695,2179,311436
1378,1003209,18876,1,1,330,2179,311433
1378,1003769,20030,1,1,370,2179,311392
1378,1004484,18357,1,1,695,2179,311434
1378,1004629,18596,1,1,330,2179,311516
1378,1004630,18299,1,1,175,2179,311516
1378,1004696,17885,1,1,330,2179,311562
1378,1004981,17459,1,1,330,2179,311817
1378,1004984,19532,1,1,520,2179,311818
1378,1005402,18213,1,1,330,2179,311531
1378,1005415,17427,1,1,175,2179,311291
1378,1005502,18169,1,1,175,2179,311499
1378,1005754,17435,1,1,330,2179,311431
1378,1005977,17283,1,1,175,2179,311450
1378,1005995,19533,1,1,520,2179,311546
1378,1006047,17404,1,1,175,2179,311337
1378,1006965,19652,1,1,370,2179,312778
1378,1007199,20058,1,1,125,2179,311431
1378,1010891,18855,1,1,175,2179,311355
1378,1012778,17485,1,1,175,2179,311434
1378,1016683,18030,1,1,330,2179,311288
1378,1016695,18877,1,1,330,2179,311431
1378,1017412,16958,1,1,175,2179,311383
1378,1017792,17460,1,1,330,2179,311816
1378,1017838,19738,1,1,370,2179,311432
1378,1017839,19739,1,1,370,2179,311432
1378,1017977,16909,0,0,0,2179,311400
1378,1018991,18221,1,1,175,2179,311751
1378,1018994,18970,1,1,175,2179,311848
1378,1019260,18581,1,1,330,2179,311514
1378,1019288,17436,1,1,330,2179,311432
1378,1020375,18582,1,1,330,2179,311512
1378,1020660,18214,1,1,330,2179,311528
1378,1020935,18208,1,1,120,2179,311332
1378,1021029,19031,1,1,195,2179,311340
1378,1021376,19801,1,1,660,2179,311428
1378,17414,18791,1,1,175,2180,311903
1378,18593,19952,1,1,195,2180,311952
1378,18613,18426,1,1,175,2180,311936
1378,18615,19897,1,1,175,2180,311936
1378,19240,17744,1,1,460,2180,311948
1378,19707,19296,1,1,615,2180,311888
1378,113574,18604,1,1,740,2180,311906
1378,126943,18605,1,1,740,2180,311906
1378,126947,17274,1,1,175,2180,311903
1378,126952,18606,1,1,740,2180,311905
1378,132350,18607,1,1,740,2180,311904
1378,136848,20230,0,0,0,2180,311947
1378,138123,19331,1,1,195,2180,311951
1378,145453,18608,1,1,740,2180,311904
1378,145860,17713,1,1,175,2180,311887
1378,145862,17451,1,1,175,2180,311887
1378,149706,19053,1,1,195,2180,311935
1378,149707,20173,0,0,0,2180,311931
1378,150664,17276,1,1,175,2180,311947
1378,151438,19639,1,1,370,2180,311884
1378,385702,19668,1,1,370,2180,311888
1378,1000159,19147,1,1,195,2180,311947
1378,1000788,18644,1,1,175,2180,311900
1378,1004708,18977,1,1,175,2180,311946
1378,1016244,16959,1,1,175,2180,311943
1378,1016297,20085,1,1,195,2180,311928
1378,1016588,19640,1,1,370,2180,311879
1378,1019172,19099,1,1,140,2180,311894
1378,1019296,19693,1,1,335,2180,311944
1378,1020078,17746,1,1,460,2180,311947
1378,1020270,19750,1,1,140,2180,311894
1378,1020571,19669,1,1,370,2180,311879
1378,1020657,19694,1,1,335,2180,311942
1378,1020662,19430,1,1,195,2180,311947
1378,1021263,19321,1,1,140,2180,311893
1378,17992,18842,1,1,330,2181,312111
1378,19188,18926,1,1,1255,2181,312048
1378,19272,16952,1,1,175,2181,312043
1378,122554,19938,1,1,705,2181,312098
1378,138644,19787,1,1,645,2181,312096
1378,144429,18534,1,1,565,2181,312064
1378,146107,18255,1,1,175,2181,312092
1378,146108,19939,1,1,705,2181,312096
1378,147567,18747,1,1,175,2181,312108
1378,148333,18927,1,1,1255,2181,312044
1378,150205,18535,1,1,565,2181,312059
1378,152382,19139,1,1,195,2181,312091
1378,153496,18929,1,1,1255,2181,312043
1378,1000119,18930,1,1,1255,2181,312044
1378,1000204,18717,1,1,175,2181,312076
1378,1001377,17797,1,1,175,2181,312060
1378,1001876,18931,1,1,1255,2181,312043
1378,1001884,19715,1,1,100,2181,312044
1378,1002608,17362,1,1,330,2181,312107
1378,1002940,18932,1,1,1255,2181,312041
1378,1002947,20187,0,0,0,2181,312042
1378,1003995,19940,1,1,705,2181,312092
1378,1004718,18839,1,1,330,2181,312105
1378,1004722,17363,1,1,330,2181,312108
1378,1005198,19689,1,1,195,2181,312039
1378,1005199,18933,1,1,1255,2181,312043
1378,1005233,19482,1,1,195,2181,312028
1378,1006748,16742,1,1,330,2181,312040
1378,1007218,17552,1,1,330,2181,312026
1378,1010918,16743,1,1,330,2181,312039
1378,1017021,17988,1,1,175,2181,312151
1378,1017372,18435,1,1,175,2181,312040
1378,15205,16812,1,1,120,2182,312322
1378,15556,16968,1,1,295,2182,312257
1378,19117,19944,1,1,370,2182,312272
1378,19146,17957,1,1,175,2182,312320
1378,19206,16822,1,1,175,2182,312255
1378,19291,19945,1,1,370,2182,312271
1378,19306,16988,1,1,175,2182,312320
1378,130738,18746,1,1,330,2182,312287
1378,143665,18173,1,1,175,2182,312236
1378,144256,18293,1,1,175,2182,312256
1378,149214,16979,1,1,460,2182,312255
1378,149642,17814,1,1,175,2182,312288
1378,151770,18007,1,1,460,2182,312284
1378,151873,19504,1,1,195,2182,312252
1378,1000092,17564,1,1,175,2182,312400
1378,1000163,16755,1,1,460,2182,312240
1378,1000188,18757,1,1,175,2182,312415
1378,1000223,17553,1,1,175,2182,312236
1378,1000247,18067,1,1,855,2182,312255
1378,1000251,18736,1,1,330,2182,312251
1378,1000601,19869,1,1,195,2182,312331
1378,1000644,16793,1,1,175,2182,312255
1378,1000742,18744,1,1,330,2182,312284
1378,1001418,18185,1,1,175,2182,312233
1378,1001872,20225,0,0,0,2182,312553
1378,1001969,17924,1,1,175,2182,312250
1378,1001970,18068,1,1,855,2182,312250
1378,1001975,18231,1,1,175,2182,312249
1378,1002089,18536,1,1,565,2182,312300
1378,1002732,19234,1,1,225,2182,312412
1378,1004005,20118,0,0,0,2182,312234
1378,1004095,16980,1,1,460,2182,312250
1378,1004130,17321,1,1,175,2182,312234
1378,1004661,19493,1,1,370,2182,312411
1378,1004662,19494,1,1,370,2182,312412
1378,1004735,19350,1,1,195,2182,312235
1378,1004829,18008,1,1,460,2182,312281
1378,1005014,17533,1,1,175,2182,312233
1378,1005016,18418,1,1,330,2182,312232
1378,1005340,18698,1,1,175,2182,312250
1378,1005468,19297,1,1,615,2182,312282
1378,1006105,16756,1,1,460,2182,312232
1378,1006628,18537,1,1,565,2182,312298
1378,1008848,17749,1,1,175,2182,312250
1378,1009545,16804,1,1,175,2182,312312
1378,1016235,18070,1,1,855,2182,312234
1378,1016562,16969,1,1,295,2182,312247
1378,1016584,18797,1,1,175,2182,312235
1378,1016619,18419,1,1,330,2182,312237
1378,1016789,16757,1,1,460,2182,312239
1378,1017069,18551,1,1,175,2182,312247
1378,1017161,17847,1,1,175,2182,312232
1378,1017876,20114,1,1,140,2182,312229
1378,1018009,17679,1,1,175,2182,312312
1378,1018767,16921,1,1,175,2182,312362
1378,1018773,17937,1,1,175,2182,312360
1378,1018807,19563,1,1,140,2182,312310
1378,1019061,19298,1,1,615,2182,312279
1378,1019273,16981,1,1,460,2182,312248
1378,1019366,18009,1,1,460,2182,312280
1378,1020661,19258,1,1,195,2182,312264
1378,1020817,18737,1,1,330,2182,312248
1378,1021302,19420,1,1,195,2182,312248
1378,1021325,19971,1,1,280,2182,312227
1378,15111,18783,1,1,585,2183,312481
1378,15388,19568,1,1,660,2183,312561
1378,15860,18784,1,1,585,2183,312482
1378,16405,16935,1,1,295,2183,312769
1378,16592,18233,1,1,510,2183,312657
1378,17560,18878,1,1,565,2183,312496
1378,18010,19305,1,1,150,2183,312543
1378,18129,19408,1,1,175,2183,312459
1378,18424,17310,1,1,175,2183,312479
1378,18578,18475,1,1,175,2183,312688
1378,19110,19963,1,1,520,2183,312447
1378,19153,18907,1,1,1510,2183,312576
