show_id,sagir_id,registration_id,paid,payments_count,total_amount,arena_id,class_id
1560,918050,27049,1,1,200,2601,413694
1560,1000306,25999,1,1,180,2601,413250
1560,1000451,26834,1,1,305,2601,413407
1560,1000652,26463,1,1,600,2601,413250
1560,1001148,26780,1,1,350,2601,413363
1560,1001154,26781,1,1,350,2601,413362
1560,1001178,26795,1,1,180,2601,413406
1560,1001470,26557,1,1,475,2601,413487
1560,1002614,26732,1,1,340,2601,413407
1560,1002632,26869,1,1,180,2601,413635
1560,1002834,27205,1,1,525,2601,413267
1560,1003218,26926,1,1,200,2601,413486
1560,1004041,26558,1,1,475,2601,413486
1560,1004593,26789,1,1,305,2601,413378
1560,1005123,26824,1,1,180,2601,413490
1560,1005708,26607,1,1,180,2601,413410
1560,1006420,27126,1,1,380,2601,413535
1560,1006421,27127,1,1,380,2601,413539
1560,1010741,27204,1,1,200,2601,413374
1560,1016608,26666,1,1,180,2601,413407
1560,1017629,26528,1,1,180,2601,413485
1560,1018969,26490,1,1,180,2601,413407
1560,1019093,26978,1,1,200,2601,413245
1560,1019565,27199,1,1,250,2601,413468
1560,1020344,26621,1,1,475,2601,413403
1560,1020955,27274,1,1,200,2601,413437
1560,1021598,26606,1,1,180,2601,413403
1560,1021751,26733,1,1,340,2601,413403
1560,1021780,26762,1,1,180,2601,413354
1560,1021783,26744,1,1,85,2601,413357
1560,1022059,26316,1,1,180,2601,413693
1560,1022476,26544,1,1,180,2601,413402
1560,1022961,26828,1,1,475,2601,413243
1560,1023300,27273,1,1,200,2601,413658
1560,1023337,26688,1,1,180,2601,413627
1560,1023434,26464,1,1,600,2601,413243
1560,1023608,26240,1,1,180,2601,413403
1560,1023706,27206,1,1,525,2601,413258
1560,1023806,26937,1,1,200,2601,413402
1560,1024206,26492,1,1,180,2601,413403
1560,1024425,26529,1,1,180,2601,413482
1560,1024599,26622,1,1,475,2601,413404
1560,1024708,26668,1,1,125,2601,413481
1560,1024709,26667,1,1,125,2601,413481
1560,1024750,26402,1,1,585,2601,413403
1560,1024910,26630,1,1,180,2601,413370
1560,1025819,27141,1,1,535,2601,413625
1560,1025849,26790,1,1,305,2601,413369
1560,1026285,26782,1,1,350,2601,413353
1560,1026382,26761,1,1,465,2601,413369
1560,1026627,27095,1,1,200,2601,413482
1560,1026777,26465,1,1,600,2601,413241
1560,1027159,27097,1,1,200,2601,413258
1560,1027286,27207,1,1,525,2601,413255
1560,17961,26770,1,1,340,2602,413747
1560,17993,27051,1,1,345,2602,413762
1560,19063,26882,1,1,755,2602,413715
1560,19331,27282,0,0,0,2602,413827
1560,131107,27052,1,1,345,2602,413733
1560,152304,26477,1,1,795,2602,413747
1560,152305,26712,1,1,340,2602,413747
1560,1000155,26883,1,1,755,2602,413826
1560,1000157,26884,1,1,755,2602,413827
1560,1001639,27270,1,1,200,2602,413775
1560,1008504,27069,1,1,200,2602,413747
1560,1012755,26885,1,1,755,2602,413714
1560,1018792,26478,1,1,795,2602,413740
1560,1018793,26713,1,1,340,2602,413741
1560,1019325,26763,1,1,180,2602,413711
1560,1019489,26907,0,0,0,2602,413715
1560,1019495,26908,0,0,0,2602,413709
1560,1020233,26687,1,1,180,2602,413740
1560,1020237,26588,1,1,180,2602,413741
1560,1020238,26479,1,1,795,2602,413741
1560,1021079,26244,1,1,530,2602,413772
1560,1021080,26245,1,1,530,2602,413773
1560,1021163,26886,1,1,755,2602,413821
1560,1021168,26887,1,1,755,2602,413709
1560,1021845,26314,1,1,180,2602,413724
1560,1023100,26949,1,1,380,2602,413709
1560,1023256,26752,1,1,180,2602,413707
1560,1023534,26927,1,1,200,2602,413738
1560,1023536,26771,1,1,340,2602,413739
1560,1024114,27064,1,1,200,2602,413803
1560,1025240,26480,1,1,795,2602,413738
1560,1025245,26481,1,1,795,2602,413739
1560,1026700,26482,1,1,795,2602,413737
1560,1026796,26950,1,1,380,2602,413820
1560,1026910,26681,1,1,180,2602,413787
1560,15660,26833,1,1,305,2603,414005
1560,18425,26862,1,1,700,2603,414002
1560,18685,27333,0,0,0,2603,413938
1560,19036,27159,1,1,380,2603,414082
1560,19681,26821,1,1,340,2603,413954
1560,113305,26247,0,0,0,2603,413973
1560,146146,26031,1,1,340,2603,414083
1560,146462,26043,1,1,530,2603,414066
1560,146586,27201,1,1,200,2603,414130
1560,148492,27148,1,1,665,2603,413999
1560,148494,27104,1,1,380,2603,413999
1560,151724,26044,1,1,530,2603,414067
1560,151746,27149,1,1,665,2603,413999
1560,152011,26895,1,1,945,2603,414002
1560,152594,26896,1,1,945,2603,414162
1560,153296,26030,1,1,340,2603,414082
1560,385704,27101,1,1,400,2603,414114
1560,504776,27090,0,0,0,2603,413971
1560,1000207,26863,1,1,700,2603,413998
1560,1000276,27131,1,1,380,2603,413858
1560,1000745,26074,1,1,180,2603,414066
1560,1000820,27070,1,1,535,2603,414323
1560,1000858,27341,1,1,400,2603,414115
1560,1001414,27160,1,1,380,2603,414131
1560,1002721,26392,0,0,0,2603,413970
1560,1002722,26046,0,0,0,2603,413966
1560,1002724,27150,1,1,665,2603,413999
1560,1003771,26822,1,1,340,2603,413951
1560,1005402,26836,1,1,180,2603,414098
1560,1005502,27271,1,1,200,2603,414066
1560,1005977,27272,1,1,200,2603,414019
1560,1006047,26724,1,1,180,2603,413906
1560,1012778,26685,1,1,180,2603,413999
1560,1016683,27132,1,1,380,2603,413855
1560,1016757,26219,1,1,305,2603,414115
1560,1017412,26148,1,1,180,2603,413954
1560,1017439,26865,1,1,340,2603,413996
1560,1017838,26831,1,1,340,2603,413999
1560,1017839,26832,1,1,340,2603,413997
1560,1017977,27221,0,0,0,2603,413965
1560,1018904,27256,1,1,200,2603,414380
1560,1018991,27071,1,1,535,2603,414322
1560,1018994,27173,1,1,200,2603,414415
1560,1019311,26690,1,1,180,2603,413854
1560,1020425,27250,1,1,200,2603,413933
1560,1020535,27346,1,1,200,2603,412110
1560,1020937,26720,1,1,180,2603,413899
1560,1021029,26803,1,1,180,2603,413903
1560,1021164,26045,1,1,530,2603,414059
1560,1021376,27319,1,1,130,2603,413995
1560,1021377,26866,1,1,340,2603,413995
1560,1021427,26897,1,1,945,2603,413997
1560,1022052,26393,0,0,0,2603,413971
1560,1022117,27151,1,1,665,2603,413995
1560,1022480,26898,1,1,945,2603,413932
1560,1022837,27105,1,1,380,2603,413995
1560,1022917,26837,1,1,160,2603,414091
1560,1023374,27322,1,1,400,2603,413995
1560,1023588,27072,1,1,535,2603,414315
1560,1024113,26334,1,1,180,2603,414018
1560,1024843,26218,1,1,305,2603,414105
1560,1024915,26864,1,1,700,2603,413994
1560,1025190,26900,1,1,945,2603,413996
1560,1025247,26835,1,1,180,2603,414059
1560,1026120,26838,1,1,135,2603,414093
1560,1026491,26940,1,1,145,2603,414119
1560,1026497,26062,1,1,125,2603,414055
1560,1026500,26050,1,1,125,2603,414054
1560,1027095,26969,1,1,130,2603,414090
1560,1027104,26970,1,1,145,2603,414089
1560,1027182,27290,1,1,290,2603,413991
1560,1027183,27291,1,1,290,2603,413990
1560,1027308,27228,1,1,145,2603,414054
1560,1027309,27237,1,1,145,2603,414054
1560,19707,26269,1,1,465,2604,414451
1560,126947,26530,1,1,125,2604,414468
1560,126952,27143,1,1,145,2604,414468
1560,133973,26475,1,1,360,2604,414515
1560,138894,27344,0,0,0,2604,411806
1560,145453,26743,1,1,180,2604,414467
1560,145860,26680,1,1,180,2604,414450
1560,145862,26723,1,1,180,2604,414450
1560,149706,26370,1,1,180,2604,414498
1560,149707,26682,1,1,180,2604,414498
1560,385702,26923,1,1,525,2604,414451
1560,1000090,27267,1,1,540,2604,414511
1560,1000139,26162,1,1,720,2604,414515
1560,1000158,26772,1,1,340,2604,414467
1560,1000159,26328,1,1,180,2604,414514
1560,1000190,27224,1,1,200,2604,414495
1560,1000788,26773,1,1,340,2604,414467
1560,1002265,27268,1,1,540,2604,414510
1560,1002940,27343,1,1,400,2604,414610
1560,1016244,26163,1,1,720,2604,414514
1560,1016245,27215,0,0,0,2604,414510
1560,1016297,26095,1,1,180,2604,414499
1560,1016588,26854,1,1,180,2604,414450
1560,1017239,27260,1,1,200,2604,414509
1560,1019296,27161,1,1,380,2604,414515
1560,1020078,26892,1,1,180,2604,414510
1560,1020571,26924,1,1,525,2604,414444
1560,1020657,27162,1,1,380,2604,414511
1560,1025121,27163,1,1,200,2604,414509
1560,1025187,26164,1,1,720,2604,414538
1560,1026882,26925,1,1,525,2604,414439
1560,17318,27084,1,1,995,2605,414608
1560,148333,27110,1,1,610,2605,414611
1560,153496,27085,1,1,995,2605,414606
1560,1000119,27111,1,1,610,2605,414607
1560,1001359,27144,1,1,200,2605,414783
1560,1001876,27086,1,1,995,2605,414610
1560,1001884,27087,1,1,995,2605,414607
1560,1006748,26810,1,1,395,2605,414607
1560,1007067,26921,1,1,200,2605,414594
1560,1010918,26811,1,1,395,2605,414606
1560,1017372,27112,1,1,610,2605,414605
1560,1017963,26611,1,1,180,2605,414604
1560,1021962,26873,1,1,180,2605,414603
1560,1022299,27088,1,1,995,2605,414602
1560,1025965,27053,1,1,145,2605,414598
1560,1026879,27033,1,1,200,2605,414699
1560,15556,26358,1,1,305,2606,414820
1560,19113,27164,1,1,770,2606,414994
1560,19206,27056,1,1,200,2606,414818
1560,19291,27246,1,1,200,2606,414834
1560,139484,26008,1,1,585,2606,414851
1560,150366,27067,1,1,345,2606,414799
1560,151770,26009,1,1,585,2606,414847
1560,1000104,27077,1,1,200,2606,414879
1560,1000163,26792,1,1,340,2606,414803
1560,1000796,27181,1,1,200,2606,414814
1560,1001969,27136,1,1,200,2606,414819
1560,1001970,26817,1,1,475,2606,414815
1560,1004829,26010,1,1,585,2606,414850
1560,1005014,27236,1,1,200,2606,414798
1560,1005016,27202,1,1,200,2606,414803
1560,1009545,26207,1,1,180,2606,414883
1560,1016562,26359,1,1,305,2606,414814
1560,1016584,27320,0,0,0,2606,414802
1560,1016789,26793,1,1,340,2606,414802
1560,1017777,26960,1,1,200,2606,414876
1560,1018807,27193,1,1,670,2606,414879
1560,1018860,27248,1,1,200,2606,414813
1560,1019061,26270,1,1,465,2606,414850
1560,1019366,26011,1,1,585,2606,414847
1560,1019384,27334,0,0,0,2606,414797
1560,1019525,26872,1,1,180,2606,414846
1560,1020082,26388,1,1,600,2606,414847
1560,1020083,26389,1,1,600,2606,414847
1560,1020084,26390,1,1,600,2606,414846
1560,1020661,27145,1,1,200,2606,414831
1560,1020819,27304,1,1,400,2606,414794
1560,1021328,26749,1,1,180,2606,414797
1560,1021399,27107,1,1,200,2606,414794
1560,1021752,27109,1,1,200,2606,414812
1560,1021909,27035,1,1,200,2606,414957
1560,1022057,27080,1,1,200,2606,414797
1560,1023691,26678,1,1,180,2606,414795
1560,1023787,27247,1,1,200,2606,414814
1560,1023825,26457,1,1,180,2606,414831
1560,1024684,26819,1,1,475,2606,414798
1560,1024700,27189,1,1,400,2606,414858
1560,1024702,27243,1,1,200,2606,414859
1560,1025145,26271,1,1,465,2606,414840
1560,1025277,27194,1,1,670,2606,414875
1560,1025354,27050,1,1,145,2606,414872
1560,1025407,27302,1,1,145,2606,414841
1560,1025487,26825,1,1,180,2606,414812
1560,1025657,26014,1,1,125,2606,414790
1560,1025777,27068,1,1,345,2606,414793
1560,1025836,27195,1,1,670,2606,414873
1560,1025838,27196,1,1,670,2606,414872
1560,1025933,26719,1,1,465,2606,414809
1560,1026814,26386,1,1,305,2606,414791
1560,1026835,26391,1,1,600,2606,414839
1560,1026864,26922,1,1,145,2606,414806
1560,1026999,27305,1,1,145,2606,414809
1560,1027081,26965,1,1,145,2606,414790
1560,1027106,27081,1,1,145,2606,414792
1560,16121,26023,1,1,305,2607,415348
1560,16830,26725,1,1,125,2607,415220
1560,19110,27275,1,1,535,2607,415010
1560,19185,26745,1,1,585,2607,415379
1560,19297,26591,1,1,180,2607,415042
1560,19308,26874,1,1,920,2607,415330
1560,121421,26765,1,1,305,2607,415173
1560,137804,27216,1,1,155,2607,415027
1560,139766,26801,1,1,340,2607,415123
1560,143424,26746,1,1,585,2607,415075
1560,145560,26875,1,1,920,2607,415331
1560,147066,26736,1,1,180,2607,415170
1560,147386,27083,1,1,200,2607,415090
1560,148372,27313,1,1,345,2607,415087
1560,150810,26516,1,1,180,2607,415475
1560,150811,25922,1,1,340,2607,415474
1560,150917,26456,1,1,180,2607,415298
1560,150924,26697,1,1,340,2607,415331
1560,151087,26662,1,1,465,2607,415379
1560,151551,27176,1,1,380,2607,415231
1560,152441,27065,1,1,380,2607,415023
1560,152442,27066,1,1,380,2607,415023
1560,152453,26653,1,1,180,2607,415059
1560,152662,27258,1,1,200,2607,415091
1560,153299,27261,1,1,380,2607,415123
1560,1000226,26738,1,1,670,2607,415235
1560,1000231,27218,1,1,200,2607,415362
1560,1000241,26935,1,1,380,2607,415170
1560,1000273,26592,1,1,395,2607,415203
1560,1000743,26739,1,1,670,2607,415234
1560,1001137,27130,1,1,455,2607,415347
1560,1001438,27309,1,1,200,2607,415378
1560,1002141,26730,1,1,340,2607,415122
1560,1002194,26876,1,1,920,2607,415331
1560,1002263,27117,1,1,200,2607,415551
1560,1002822,26640,1,1,180,2607,415154
1560,1002853,26747,1,1,585,2607,415567
1560,1003687,26379,1,1,340,2607,415170
1560,1003968,26818,1,1,475,2607,415234
1560,1003999,27047,1,1,200,2607,415058
1560,1004148,26684,1,1,360,2607,415038
1560,1004305,26980,0,0,0,2607,415123
1560,1005371,26513,1,1,340,2607,415219
1560,1005925,26737,1,1,180,2607,415022
1560,1006460,26623,1,1,180,2607,415106
1560,1006484,26740,1,1,670,2607,415231
1560,1006542,26119,1,1,180,2607,415315
1560,1006794,26700,1,1,340,2607,415023
1560,1006796,26701,1,1,340,2607,415022
1560,1007193,26741,1,1,670,2607,415235
1560,1008950,26499,1,1,160,2607,415373
1560,1011817,26777,1,1,475,2607,415218
1560,1012421,27208,1,1,200,2607,415454
1560,1016305,26877,1,1,920,2607,415326
1560,1016382,27262,1,1,380,2607,415122
1560,1016386,26802,1,1,340,2607,415117
1560,1016533,27276,1,1,535,2607,415139
1560,1016572,27037,1,1,525,2607,415091
1560,1016691,26766,1,1,305,2607,415167
1560,1016749,26850,1,1,405,2607,415106
1560,1016967,27252,1,1,380,2607,415116
1560,1017114,26220,1,1,180,2607,415181
1560,1017309,26181,1,1,180,2607,415330
1560,1017662,27134,1,1,200,2607,415469
1560,1017708,26855,1,1,85,2607,415218
1560,1017747,26570,1,1,180,2607,415020
1560,1017748,26571,1,1,160,2607,415021
1560,1018050,27182,1,1,200,2607,415438
1560,1018103,26728,1,1,180,2607,415325
1560,1019032,25923,1,1,340,2607,415469
1560,1019403,26767,1,1,180,2607,415212
1560,1019600,27177,1,1,380,2607,415229
1560,1020126,26843,1,1,925,2607,415116
1560,1020128,26844,1,1,925,2607,415119
1560,1020134,26845,1,1,925,2607,415117
1560,1020201,27321,0,0,0,2607,415019
1560,1020759,26893,1,1,180,2607,415564
1560,1020784,26024,1,1,305,2607,415037
1560,1020830,26708,1,1,600,2607,415326
1560,1020837,26778,1,1,475,2607,415203
1560,1020838,26779,1,1,475,2607,415500
1560,1020938,26930,1,1,200,2607,415021
1560,1020985,26323,1,1,180,2607,415036
1560,1021058,27082,1,1,200,2607,415228
1560,1021093,26774,1,1,475,2607,415503
1560,1021094,26775,1,1,475,2607,415506
1560,1021183,26514,1,1,340,2607,415211
1560,1021249,26846,1,1,925,2607,415118
1560,1021319,26731,1,1,340,2607,415115
1560,1021347,26776,1,1,475,2607,415501
1560,1021362,27094,1,1,200,2607,415018
1560,1021469,27125,1,1,200,2607,415562
1560,1021472,26742,1,1,670,2607,415227
1560,1021656,27118,1,1,200,2607,415115
1560,1021725,27092,1,1,200,2607,415276
1560,1021727,27310,1,1,200,2607,415279
1560,1021977,26542,1,1,180,2607,415115
1560,1022121,26512,1,1,360,2607,415307
1560,1022258,27299,1,1,345,2607,415163
1560,1022264,26890,1,1,180,2607,415163
1560,1022274,26380,1,1,340,2607,415165
1560,1022379,26709,1,1,600,2607,415325
1560,1022780,26936,1,1,380,2607,415164
1560,1022839,27231,1,1,490,2607,415211
1560,1022927,26851,1,1,405,2607,415171
1560,1023737,26964,1,1,205,2607,415213
1560,1023852,27170,1,1,200,2607,415002
1560,1024169,26698,1,1,340,2607,415322
1560,1024233,27277,1,1,535,2607,415130
1560,1024431,27089,1,1,200,2607,415547
1560,1024591,27074,1,1,200,2607,415467
1560,1024724,26710,1,1,600,2607,415320
1560,1024869,27096,1,1,200,2607,415083
1560,1024874,26664,1,1,465,2607,415369
1560,1024889,26878,1,1,920,2607,415322
1560,1024890,26711,1,1,600,2607,415323
1560,1024938,27300,1,1,345,2607,415448
1560,1025066,26593,1,1,395,2607,415194
1560,1025376,27129,1,1,455,2607,415338
1560,1025378,27188,1,1,155,2607,415338
1560,1025491,26498,1,1,180,2607,415562
1560,1025534,26748,1,1,585,2607,415371
1560,1025546,27278,1,1,145,2607,415001
1560,1026006,27232,1,1,490,2607,415208
1560,1026183,26852,1,1,405,2607,415099
1560,1026411,27314,1,1,345,2607,415081
1560,1026528,27048,1,1,200,2607,415562
1560,1026785,26918,1,1,200,2607,415484
1560,1026878,27233,1,1,490,2607,415209
1560,1026917,27172,1,1,145,2607,415206
1560,1026919,26768,1,1,125,2607,415207
