212,506,266,Rom.JCh,"אלוף רומניה צעיר",,49,"2019-07-14 09:49:09.000000","2010-04-21 10:17:48.000000",,,
187,460,220,RSM-CH,,,16,"2009-12-23 13:11:14.420000","2009-12-23 13:11:14.420000",,,
38,279,39,RTU-CH,,,33,"2009-12-23 13:11:13.433000","2009-12-23 13:11:13.433000",,,
18,259,19,RUS.CH,"אלוף רוסיה",,6666,"2010-04-01 10:56:28.000000","2009-12-23 13:11:13.183000",,,
198,478,238,RUS.GCH,"אלוף על רוסיה ",,840,"2012-03-05 15:43:32.000000","2009-12-23 13:11:14.513000",,,
186,459,219,RUS.JCH,"אלוף רוסיה צעיר",,3175,"2010-04-01 10:57:16.000000","2009-12-23 13:11:14.403000",,,
329,632,389,S.JCH,"אלוף שבדיה צעיר",,8,"2012-05-16 10:43:04.000000","2012-05-16 10:43:04.000000",,,
58,300,60,SAF.CH,"אלוף דרום אפריקה",,60,"2011-12-26 12:05:01.000000","2009-12-23 13:11:13.543000",,,
344,662,417,"SAN.MAR J.CH","אלוף סן מרינו צעיר",,6,"2013-04-01 11:12:15.000000","2013-04-01 11:12:15.000000",,,
153,409,165,SAN.MAR.CH,"אלוף סן מרינו",,35,"2016-12-22 12:22:43.000000","2009-12-23 13:11:14.123000",,,
516,0,550,San.Mar.V.CH,"Veteran San Marino CH","אלוף סן מרינו קשיש",2,,,"2023-05-23 20:07:56","2023-05-23 20:07:56",
255,560,317,"SCH III",,,63,"2011-03-27 10:59:02.000000","2011-03-27 10:59:02.000000",,,
254,559,316,"SCHH 2",,,84,"2014-04-08 14:48:47.000000","2011-03-27 10:58:35.000000",,,
252,558,315,"SCHH I",,,194,"2014-04-08 14:48:55.000000","2011-03-27 10:58:20.000000",,,
349,667,422,SCHH3,שוצהונד,,315,"2014-04-08 14:46:45.000000","2013-06-27 17:01:01.000000",,,
361,682,437,SE.UCH,"SE UCH","אלוף שוודיה שבדיה",103,"2017-09-13 12:36:33.000000","2014-04-07 11:25:14.000000",,"2024-03-27 16:58:29",
132,385,145,SERB&MON-CH,"אלוף סרביה ומונטנגרו",,80,"2015-11-10 14:45:52.000000","2009-12-23 13:11:13.980000",,,
291,606,363,SERB&MON.JCH,"אלוף סרביה ומונטנגרו צעיר",,7,"2015-11-10 14:45:44.000000","2011-12-15 11:21:43.000000",,,
