281,597,354,WW91,"מנצח עולם1991",,3,"2011-09-25 12:01:58.000000","2011-09-25 12:01:58.000000",,,
303,620,377,WW92,"מנצח עולם 92",,1,"2012-03-28 15:25:31.000000","2012-02-26 14:46:40.000000",,,
304,621,378,WW93,"מנצח עולם 1993",,1,"2012-03-28 15:25:38.000000","2012-02-26 14:47:01.000000",,,
206,516,274,WW95,"מנצח עולם95",,3,"2011-08-24 13:13:15.000000","2010-05-31 10:16:49.000000",,,
243,545,303,WW96,"מנצח עולם 1996",,4,"2010-12-19 11:42:49.000000","2010-12-19 11:41:52.000000",,,
71,317,77,WYSTAWO-CH,,,2,"2009-12-23 13:11:13.623000","2009-12-23 13:11:13.623000",,,
175,448,208,YU.CH,,,39,"2010-04-01 11:15:58.000000","2009-12-23 13:11:14.357000",,,
179,452,212,YU.JCH,"אלוף יוגוסלביה צעיר",,35,"2010-04-01 11:14:53.000000","2009-12-23 13:11:14.373000",,,
47,289,49,YUG.CH,"אלוף יוגוסלביה",,15,"2010-04-01 11:16:12.000000","2009-12-23 13:11:13.497000",,,
390,735,488,"ZA CH","אלוף של דרום אפריקה",,5,"2017-09-05 16:45:17.000000","2017-09-05 16:45:17.000000",,,
219,517,275,ZB:G,.,,15,"2010-06-01 14:13:41.000000","2010-06-01 14:13:41.000000",,,
416,518,276,ZB:SG,",",,54,"2010-06-01 14:20:44.000000","2010-06-01 14:19:11.000000",,,
208,502,262,ZB:V,ZB:V,,202,"2010-04-11 13:12:28.000000","2010-04-11 13:12:28.000000",,,
209,503,263,ZB:VA,ZB:VA,,57,"2010-04-11 13:13:13.000000","2010-04-11 13:13:13.000000",,,
326,612,369,ZIM.CH,"אלוף זימבבואה",,7,"2011-12-26 12:06:24.000000","2011-12-26 12:05:36.000000",,,
210,504,264,ZTP,"תואר עבודה",,64,"2010-04-18 17:05:59.000000","2010-04-18 17:05:59.000000",,,
93,343,103,ZW-CH,,,38,"2009-12-23 13:11:13.730000","2009-12-23 13:11:13.730000",,,
146,401,161,פסול,,,176,"2010-04-01 10:36:56.000000","2009-12-23 13:11:14.077000",,"2022-03-26 15:19:15",
