118,369,129,NET-CH,,,106,"2009-12-23 13:11:13.887000","2009-12-23 13:11:13.887000",,,
6,247,7,NIZOZEM-CH,,,15,"2009-12-23 13:11:13.030000","2009-12-23 13:11:13.030000",,,
154,411,166,NL.B-CH,,,8,"2010-03-21 10:00:48.000000","2009-12-23 13:11:14.137000",,,
11,252,12,NL.CH,"אלוף הולנד",,421,"2010-04-01 10:49:15.000000","2009-12-23 13:11:13.107000",,,
424,591,348,NL.JCH,"אלוף הולנד צעיר",,39,"2011-08-24 13:16:22.000000","2011-08-24 13:16:22.000000",,,
109,360,120,NOORS-CH,,,2,"2009-12-23 13:11:13.827000","2009-12-23 13:11:13.827000",,,
166,435,178,NOR.CH,,,260,"2009-12-23 13:11:14.280000","2009-12-23 13:11:14.280000",,,
315,635,392,NOR.JCH,"אלוף נורבגיה צעיר",,15,"2012-07-11 14:46:07.000000","2012-07-11 14:46:07.000000",,,
376,706,460,NOR.VCH,"אלוף קשיש נורבגיה",,1,"2015-07-16 09:57:55.000000","2015-07-16 09:57:55.000000",,,
14,255,15,NORD.CH,,,209,"2011-11-07 13:32:22.000000","2009-12-23 13:11:13.137000",,,
312,631,388,NORD.JCH,.,,12,"2012-05-16 10:36:34.000000","2012-05-16 10:36:34.000000",,,
160,423,172,NUCH,,,53,"2009-12-23 13:11:14.200000","2009-12-23 13:11:14.200000",,,
238,540,298,NZL-CH,"ניו זילנד",,46,"2010-11-04 13:57:39.000000","2010-11-04 13:57:39.000000",,,
174,447,207,O-CH,,,60,"2009-12-23 13:11:14.340000","2009-12-23 13:11:14.340000",,,
195,472,232,OJ-CH,,,24,"2009-12-23 13:11:14.480000","2009-12-23 13:11:14.480000",,,
65,308,68,OST.CH,"אלוף אוסטריה",,68,"2011-03-08 18:24:19.000000","2009-12-23 13:11:13.577000",,,
253,556,314,OST.GCH,"אלוף על אוסטריה",,2,"2012-03-05 15:43:40.000000","2011-03-08 18:24:00.000000",,,
42,283,43,OST.JCH,"אלוף אוסטריה צעיר",,18,"2011-03-08 18:24:25.000000","2009-12-23 13:11:13.467000",,,
97,348,108,P-CH,,,44,"2009-12-23 13:11:13.763000","2009-12-23 13:11:13.763000",,,
430,649,404,PA.CH,"אלוף פנמה",,4,"2012-08-22 12:35:04.000000","2012-08-22 12:35:04.000000",,,
358,677,432,PAK.CH,"אלוף פקיסטאן",,22,"2014-03-04 16:02:39.000000","2014-03-04 15:52:34.000000",,,
394,680,435,PAK.JCH,"אלוף פקיסטאן צעיר",,3,"2014-03-05 09:11:20.000000","2014-03-05 09:11:20.000000",,,
352,670,425,Panam.CH,"Panama Champion",,5,"2013-09-09 17:22:33.000000","2013-09-09 17:22:33.000000",,,
407,749,134,panuy,panuy,,44,"2019-06-24 22:11:42.000000","2019-06-24 22:09:59.000000",,,
294,609,366,PE.CH,"אלוף פרו",,4,"2011-12-19 12:06:42.000000","2011-12-19 12:06:42.000000",,,
293,608,365,PE.GCH,"אלוף על פרו",,1,"2011-12-19 12:06:29.000000","2011-12-19 12:06:29.000000",,,
295,610,367,PE.JCH,"אלוף פרו צעיר",,3,"2011-12-19 12:06:58.000000","2011-12-19 12:06:58.000000",,,
239,541,299,PHI.CH,"אלוף פיליפינים",,60,"2010-11-08 12:22:42.000000","2010-11-08 12:22:42.000000",,,
397,730,483,PHI.GCH,"אלוף על פיליפינים",,3,"2017-01-26 08:27:21.000000","2017-01-26 08:27:21.000000",,,
318,639,396,PHI.JCH,"אלוף פיליפינים צעיר",,7,"2012-07-29 08:21:58.000000","2012-07-29 08:21:58.000000",,,
92,342,102,PL.CH,"אלוף פולין",,956,"2010-03-31 12:47:42.000000","2009-12-23 13:11:13.717000",,,
207,495,255,PL.JCH,"אלוף פולין צעיר",,333,"2010-03-31 12:48:45.000000","2010-03-24 09:39:55.000000",,,
159,421,171,"POL,J-CH",,,5,"2009-12-23 13:11:14.200000","2009-12-23 13:11:14.200000",,,
196,473,233,POL.CH,"אלוף פולין",,397,"2018-03-13 13:23:46.000000","2009-12-23 13:11:14.480000",,,
110,361,121,PR-CH,,,39,"2009-12-23 13:11:13.840000","2009-12-23 13:11:13.840000",,,
228,531,289,PT.B-CH,,,6,"2010-09-15 14:44:14.000000","2010-09-15 14:44:14.000000",,,
237,539,297,PT.CH,פורטוגל,,66,"2016-11-22 15:21:49.000000","2010-10-28 15:58:49.000000",,,
387,729,482,PT.JCH,"אלוף פורטוגל צעיר",,4,"2016-11-22 15:21:51.000000","2016-11-22 15:20:34.000000",,,
101,352,112,R.CAC,"סגן מועמד לאליפות ישראל",,6567,"2010-04-01 10:00:49.000000","2009-12-23 13:11:13.780000",,,
103,354,114,R.CACIB,"סגן מועמד לאליפות יופי בינלאומית",,4000,"2010-04-01 10:01:46.000000","2009-12-23 13:11:13.793000",,,
510,0,701,R.CACT,R.CACT,"FCI IGP3",0,,,"2023-03-06 15:05:34","2023-03-06 15:11:05",
191,466,226,R.CH,"אלוף רומניה",,204,"2019-07-14 09:48:56.000000","2009-12-23 13:11:14.450000",,,
150,498,258,R.GCAC,"סגן מועמד לאליפות על ישראל",,2304,"2010-04-01 09:59:21.000000","2010-04-01 09:59:21.000000",,,
152,499,259,R.JCAC,"סגן מועמד לאליפות ישראל צעיר",,2740,"2010-04-01 09:59:58.000000","2010-04-01 09:59:58.000000",,,
400,707,461,R.JCH,"אלוף רומניה צעיר",,58,"2019-07-14 09:48:21.000000","2015-07-16 10:05:55.000000",,,
395,686,441,R.VCAC,"סגן מועמד לאלוף קשיש",,54,"2014-04-08 12:22:44.000000","2014-04-08 12:22:44.000000",,,
226,526,284,Recommande,"מומלץ - בצרפת",,8,"2011-02-14 12:27:43.000000","2010-08-15 12:31:13.000000",,,
121,372,132,RO.CH,,,151,"2011-11-07 13:34:23.000000","2009-12-23 13:11:13.903000",,,
22,263,23,ROM.CH,"אלוף רומניה",,414,"2019-07-14 09:48:47.000000","2009-12-23 13:11:13.230000",,,
282,596,353,ROM.GCH,"אלוף על רומניה",,43,"2011-09-14 12:26:56.000000","2011-09-14 12:26:56.000000",,,
